record_id,source_corpus,title,section_index,section_type,heading,heading_level,line_start,line_end,original_chars,markdown
full_2026-07-06__rec_003609,include,evoCancerGPT: Generating Zero-Shot Single-Cell and Single-Sample Cancer Progression Through Transfer Learning,5,data_representation,Model architecture,3,53,56,743,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003609.md
full_2026-07-06__rec_003609,include,evoCancerGPT: Generating Zero-Shot Single-Cell and Single-Sample Cancer Progression Through Transfer Learning,6,data_representation,Model architecture,3,281,299,1062,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003609.md
full_2026-07-06__rec_003629,include,Phenotype-Guided In Silico Molecular Generation Using Large Language Models,1,abstract,Abstract,2,89,92,1583,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003629.md
full_2026-07-06__rec_003629,include,Phenotype-Guided In Silico Molecular Generation Using Large Language Models,2,discussion_conclusion,Discussion,2,889,946,3814,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003629.md
full_2026-07-06__rec_003629,include,Phenotype-Guided In Silico Molecular Generation Using Large Language Models,3,data_representation,Datasets,2,1000,1021,7516,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003629.md
full_2026-07-06__rec_003629,include,Phenotype-Guided In Silico Molecular Generation Using Large Language Models,4,data_representation,Cross-Dataset Consistency Evaluation,2,1026,1029,1640,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003629.md
full_2026-07-06__rec_003641,include,Generating and decoding methylated DNA with a Human Epigenetic Foundation Model,1,abstract,ABSTRACT,3,9,12,937,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003641.md
full_2026-07-06__rec_003641,include,Generating and decoding methylated DNA with a Human Epigenetic Foundation Model,2,introduction,INTRODUCTION,2,13,35,3491,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003641.md
full_2026-07-06__rec_003641,include,Generating and decoding methylated DNA with a Human Epigenetic Foundation Model,3,discussion_conclusion,DISCUSSION,2,310,391,22173,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003641.md
full_2026-07-06__rec_003641,include,Generating and decoding methylated DNA with a Human Epigenetic Foundation Model,4,data_representation,PRETRAINING DATASET PROCESSING,4,414,421,1145,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003641.md
full_2026-07-06__rec_003641,include,Generating and decoding methylated DNA with a Human Epigenetic Foundation Model,5,data_representation,MODEL ARCHITECTURE,4,396,413,946,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003641.md
full_2026-07-06__rec_003726,include,Temporal AI model predicts drivers of cell state trajectories across human aging,1,discussion_conclusion,Discussion,3,189,198,3718,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003726.md
full_2026-07-06__rec_003726,include,Temporal AI model predicts drivers of cell state trajectories across human aging,2,data_representation,Assembly of population aging corpus across every decade of life,3,81,86,1474,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003726.md
full_2026-07-06__rec_003726,include,Temporal AI model predicts drivers of cell state trajectories across human aging,3,data_representation,First stage training corpus: Genecorpus-175M,3,276,279,2097,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003726.md
full_2026-07-06__rec_003726,include,Temporal AI model predicts drivers of cell state trajectories across human aging,4,data_representation,Second stage training corpus: Genecorpus-Aging-22M,3,280,283,710,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003726.md
full_2026-07-06__rec_003726,include,Temporal AI model predicts drivers of cell state trajectories across human aging,5,data_representation,Pseudotime trajectory training data,3,284,291,2551,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003726.md
full_2026-07-06__rec_003848,include,CLM-X: A multimodal single-cell foundation model with flexible multi-way Transformer for unified scRNA-seq and scATAC-seq analysis,1,abstract,ABSTRACT,4,9,14,1786,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003848.md
full_2026-07-06__rec_003848,include,CLM-X: A multimodal single-cell foundation model with flexible multi-way Transformer for unified scRNA-seq and scATAC-seq analysis,2,introduction,Introduction,2,15,18,1635,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003848.md
full_2026-07-06__rec_003848,include,CLM-X: A multimodal single-cell foundation model with flexible multi-way Transformer for unified scRNA-seq and scATAC-seq analysis,3,discussion_conclusion,Discussion,2,135,138,558,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003848.md
full_2026-07-06__rec_003848,include,CLM-X: A multimodal single-cell foundation model with flexible multi-way Transformer for unified scRNA-seq and scATAC-seq analysis,4,data_representation,pretraining data source,3,341,348,1265,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003848.md
full_2026-07-06__rec_003848,include,CLM-X: A multimodal single-cell foundation model with flexible multi-way Transformer for unified scRNA-seq and scATAC-seq analysis,5,data_representation,Methods,2,155,172,2237,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003848.md
full_2026-07-06__rec_003852,include,A Generative Foundation Model for Multimodal Histopathology,1,abstract,Abstract,3,29,38,2276,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003852.md
full_2026-07-06__rec_003852,include,A Generative Foundation Model for Multimodal Histopathology,2,introduction,Introduction,3,39,56,5160,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003852.md
full_2026-07-06__rec_003852,include,A Generative Foundation Model for Multimodal Histopathology,3,discussion_conclusion,Discussion,3,153,168,6258,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003852.md
full_2026-07-06__rec_003852,include,A Generative Foundation Model for Multimodal Histopathology,4,data_representation,Pretraining Datasets,4,171,174,735,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003852.md
full_2026-07-06__rec_003852,include,A Generative Foundation Model for Multimodal Histopathology,5,data_representation,Model Architecture and Pretraining,4,175,196,1934,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003852.md
full_2026-07-06__rec_003852,include,A Generative Foundation Model for Multimodal Histopathology,6,data_representation,Online Methods,3,169,236,7200,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003852.md
full_2026-07-06__rec_003902,include,CellSwarm: LLM-Driven Cell Agents Recapitulate Tumor Microenvironment Dynamics and Sense Indirect Genetic Perturbations,1,abstract,Abstract,2,19,24,1728,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003902.md
full_2026-07-06__rec_003902,include,CellSwarm: LLM-Driven Cell Agents Recapitulate Tumor Microenvironment Dynamics and Sense Indirect Genetic Perturbations,2,introduction,Introduction,2,25,38,6529,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003902.md
full_2026-07-06__rec_003902,include,CellSwarm: LLM-Driven Cell Agents Recapitulate Tumor Microenvironment Dynamics and Sense Indirect Genetic Perturbations,3,discussion_conclusion,Discussion,2,145,174,7499,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003902.md
full_2026-07-06__rec_003902,include,CellSwarm: LLM-Driven Cell Agents Recapitulate Tumor Microenvironment Dynamics and Sense Indirect Genetic Perturbations,4,data_representation,Cell Agent Architecture,4,196,219,4640,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003902.md
full_2026-07-06__rec_003902,include,CellSwarm: LLM-Driven Cell Agents Recapitulate Tumor Microenvironment Dynamics and Sense Indirect Genetic Perturbations,5,data_representation,Methods,2,175,278,12600,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003902.md
full_2026-07-06__rec_003902,include,CellSwarm: LLM-Driven Cell Agents Recapitulate Tumor Microenvironment Dynamics and Sense Indirect Genetic Perturbations,6,data_representation,Method Details,3,194,278,11820,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003902.md
full_2026-07-06__rec_003963,include,Phenotypic Bioactivity Prediction as Open-set Biological Assay Querying,1,introduction,Introduction,2,93,202,4704,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003963.md
full_2026-07-06__rec_003963,include,Phenotypic Bioactivity Prediction as Open-set Biological Assay Querying,2,discussion_conclusion,Discussion,2,580,665,5092,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003963.md
full_2026-07-06__rec_003963,include,Phenotypic Bioactivity Prediction as Open-set Biological Assay Querying,3,data_representation,Datasets and Pre-processing,3,890,1034,6960,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003963.md
full_2026-07-06__rec_003963,include,Phenotypic Bioactivity Prediction as Open-set Biological Assay Querying,4,data_representation,Methods,2,666,1222,24947,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003963.md
full_2026-07-06__rec_003963,include,Phenotypic Bioactivity Prediction as Open-set Biological Assay Querying,5,data_representation,Stage I: Multimodal Representation Learning,3,768,851,4607,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003963.md
june_update_2026-06-10__rec_000021,include,A fine-tuned genomic language model adds complementary nucleotide-context information to missense variant interpretation.,1,abstract,Abstract,5,11,14,2126,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000021.md
june_update_2026-06-10__rec_000021,include,A fine-tuned genomic language model adds complementary nucleotide-context information to missense variant interpretation.,2,discussion_conclusion,Conclusion,2,1019,1102,2493,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000021.md
june_update_2026-06-10__rec_000021,include,A fine-tuned genomic language model adds complementary nucleotide-context information to missense variant interpretation.,3,data_representation,Reference-alternate difference improves the allele-aware input representation,3,339,370,1429,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000021.md
june_update_2026-06-10__rec_000021,include,A fine-tuned genomic language model adds complementary nucleotide-context information to missense variant interpretation.,4,data_representation,Methods,2,1103,1835,38375,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000021.md
june_update_2026-06-10__rec_000092,include,PlantGFM: A Genomic Foundation Model for Discovery and Creation of Plant Genes,1,abstract,ABSTRACT,3,17,20,1464,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000092.md
june_update_2026-06-10__rec_000092,include,PlantGFM: A Genomic Foundation Model for Discovery and Creation of Plant Genes,2,introduction,Introduction,3,21,44,8461,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000092.md
june_update_2026-06-10__rec_000092,include,PlantGFM: A Genomic Foundation Model for Discovery and Creation of Plant Genes,3,discussion_conclusion,Discussion,3,175,182,2044,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000092.md
june_update_2026-06-10__rec_000092,include,PlantGFM: A Genomic Foundation Model for Discovery and Creation of Plant Genes,4,discussion_conclusion,Conclusion,3,183,188,1176,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000092.md
june_update_2026-06-10__rec_000092,include,PlantGFM: A Genomic Foundation Model for Discovery and Creation of Plant Genes,5,data_representation,Data Preparation and Pre-Processing,4,213,216,1056,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000092.md
june_update_2026-06-10__rec_000092,include,PlantGFM: A Genomic Foundation Model for Discovery and Creation of Plant Genes,6,data_representation,Architecture and Pretraining of PlantGFM,4,47,54,3013,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000092.md
june_update_2026-06-10__rec_000092,include,PlantGFM: A Genomic Foundation Model for Discovery and Creation of Plant Genes,7,data_representation,PlantGFM Architecture,4,191,194,634,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000092.md
june_update_2026-06-10__rec_000092,include,PlantGFM: A Genomic Foundation Model for Discovery and Creation of Plant Genes,8,data_representation,Methods,3,189,288,16884,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000092.md
june_update_2026-06-10__rec_000118,include,CodonMoE: DNA language models for codon-dependent mRNA prediction,1,abstract,Abstract,7,11,16,1497,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000118.md
june_update_2026-06-10__rec_000118,include,CodonMoE: DNA language models for codon-dependent mRNA prediction,2,introduction,Introduction,2,17,43,6878,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000118.md
june_update_2026-06-10__rec_000118,include,CodonMoE: DNA language models for codon-dependent mRNA prediction,3,data_representation,Tasks and datasets,3,102,105,1665,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000118.md
june_update_2026-06-10__rec_000121,include,RVQ-Alpha: Bridging Single-Cell Transcriptomics and Large Language Models via Discrete Tokenization and Verifiable Reinforcement Learning,1,abstract,Abstract,4,7,26,2192,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000121.md
june_update_2026-06-10__rec_000121,include,RVQ-Alpha: Bridging Single-Cell Transcriptomics and Large Language Models via Discrete Tokenization and Verifiable Reinforcement Learning,2,introduction,Introduction,2,27,54,8495,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000121.md
june_update_2026-06-10__rec_000121,include,RVQ-Alpha: Bridging Single-Cell Transcriptomics and Large Language Models via Discrete Tokenization and Verifiable Reinforcement Learning,3,discussion_conclusion,Conclusion,2,990,1073,11780,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000121.md
june_update_2026-06-10__rec_000121,include,RVQ-Alpha: Bridging Single-Cell Transcriptomics and Large Language Models via Discrete Tokenization and Verifiable Reinforcement Learning,4,data_representation,Datasets,3,623,666,3267,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000121.md
june_update_2026-06-10__rec_000121,include,RVQ-Alpha: Bridging Single-Cell Transcriptomics and Large Language Models via Discrete Tokenization and Verifiable Reinforcement Learning,5,data_representation,Supplementary G: LCAD Resolution Cascade and Per-Dataset Coverage,3,1246,1273,3256,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000121.md
june_update_2026-06-10__rec_000121,include,RVQ-Alpha: Bridging Single-Cell Transcriptomics and Large Language Models via Discrete Tokenization and Verifiable Reinforcement Learning,6,data_representation,Supplementary H: Per-Dataset Cross-System Accuracy,3,1274,1343,9566,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000121.md
june_update_2026-06-10__rec_000121,include,RVQ-Alpha: Bridging Single-Cell Transcriptomics and Large Language Models via Discrete Tokenization and Verifiable Reinforcement Learning,7,data_representation,"Supplementary E: RVQ Tokenizer Architecture, Training, and Vocabulary Expansion",3,1193,1235,4524,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000121.md
june_update_2026-06-10__rec_000133,include,GenNA: Conditional generation of nucleotide sequences guided by natural-language annotations,1,abstract,Abstract,3,68,145,1978,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000133.md
june_update_2026-06-10__rec_000133,include,GenNA: Conditional generation of nucleotide sequences guided by natural-language annotations,2,discussion_conclusion,Discussion,3,679,752,5777,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000133.md
june_update_2026-06-10__rec_000133,include,GenNA: Conditional generation of nucleotide sequences guided by natural-language annotations,3,data_representation,Pretraining corpus construction,5,755,812,2383,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000133.md
june_update_2026-06-10__rec_000133,include,GenNA: Conditional generation of nucleotide sequences guided by natural-language annotations,4,data_representation,Architecture and pretraining of the GenNA foundation model,5,208,283,3030,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000133.md
june_update_2026-06-10__rec_000133,include,GenNA: Conditional generation of nucleotide sequences guided by natural-language annotations,5,data_representation,Model architecture and configuration,5,871,880,1293,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000133.md
june_update_2026-06-10__rec_000133,include,GenNA: Conditional generation of nucleotide sequences guided by natural-language annotations,6,data_representation,Methods,3,753,1225,23185,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000133.md
june_update_2026-06-10__rec_000139,include,Carbon: Decoding the Language of Life,1,abstract,ABSTRACT,3,11,14,3224,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000139.md
june_update_2026-06-10__rec_000139,include,Carbon: Decoding the Language of Life,2,introduction,Introduction,2,15,45,10116,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000139.md
june_update_2026-06-10__rec_000139,include,Carbon: Decoding the Language of Life,3,data_representation,Embedding Representation,2,521,582,10849,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000139.md
june_update_2026-06-10__rec_000139,include,Carbon: Decoding the Language of Life,4,data_representation,CARBON Training Corpus,3,114,159,9016,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000139.md
june_update_2026-06-10__rec_000139,include,Carbon: Decoding the Language of Life,5,data_representation,Pre-training Data Source: GENERator vs OpenGenome2 eukaryote subset,3,920,927,303,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000139.md
june_update_2026-06-10__rec_000139,include,Carbon: Decoding the Language of Life,6,data_representation,Model Architecture,3,208,237,2917,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000139.md
june_update_2026-06-10__rec_000142,include,OryzaG3: A Single-species Genomic Foundation Model Pretrained on Rice Pangenome,1,abstract,Abstract,3,44,99,1245,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000142.md
june_update_2026-06-10__rec_000142,include,OryzaG3: A Single-species Genomic Foundation Model Pretrained on Rice Pangenome,2,introduction,Introduction,2,100,142,3786,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000142.md
june_update_2026-06-10__rec_000142,include,OryzaG3: A Single-species Genomic Foundation Model Pretrained on Rice Pangenome,3,discussion_conclusion,Discussion,2,468,535,4610,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000142.md
june_update_2026-06-10__rec_000142,include,OryzaG3: A Single-species Genomic Foundation Model Pretrained on Rice Pangenome,4,data_representation,Rice pangenome dataset and preprocessing,3,538,595,1317,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000142.md
june_update_2026-06-10__rec_000142,include,OryzaG3: A Single-species Genomic Foundation Model Pretrained on Rice Pangenome,5,data_representation,OryzaG3 model architecture,3,602,661,1211,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000142.md
june_update_2026-06-10__rec_000142,include,OryzaG3: A Single-species Genomic Foundation Model Pretrained on Rice Pangenome,6,data_representation,Materials and Methods,2,536,805,10632,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000142.md
june_update_2026-06-10__rec_000148,include,"SciCore-Omics: a tri-modal foundation model unifying histology, spatial transcriptomics and language for spatial biology",1,abstract,Abstract,5,23,36,5739,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000148.md
june_update_2026-06-10__rec_000148,include,"SciCore-Omics: a tri-modal foundation model unifying histology, spatial transcriptomics and language for spatial biology",2,discussion_conclusion,Discussion,2,111,124,3361,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000148.md
june_update_2026-06-10__rec_000148,include,"SciCore-Omics: a tri-modal foundation model unifying histology, spatial transcriptomics and language for spatial biology",3,data_representation,Spot-level preprocessing and transcriptome-to-language supervision,3,153,170,3779,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000148.md
june_update_2026-06-10__rec_000148,include,"SciCore-Omics: a tri-modal foundation model unifying histology, spatial transcriptomics and language for spatial biology",4,data_representation,Training corpus construction and progressive multimodal alignment,3,171,180,2762,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000148.md
june_update_2026-06-10__rec_000148,include,"SciCore-Omics: a tri-modal foundation model unifying histology, spatial transcriptomics and language for spatial biology",5,data_representation,Model architecture,3,135,152,2248,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000148.md
june_update_2026-06-10__rec_000148,include,"SciCore-Omics: a tri-modal foundation model unifying histology, spatial transcriptomics and language for spatial biology",6,data_representation,Online Methods,2,125,272,28095,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000148.md
june_update_2026-06-10__rec_000152,include,H2O: A Foundation Model Bridging Histopathology to Spatial Multi-Omics Profiling,1,abstract,Abstract,2,149,152,2029,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000152.md
june_update_2026-06-10__rec_000152,include,H2O: A Foundation Model Bridging Histopathology to Spatial Multi-Omics Profiling,2,introduction,Introduction,2,153,314,6784,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000152.md
june_update_2026-06-10__rec_000152,include,H2O: A Foundation Model Bridging Histopathology to Spatial Multi-Omics Profiling,3,discussion_conclusion,Discussion,2,1231,1410,6786,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000152.md
june_update_2026-06-10__rec_000152,include,H2O: A Foundation Model Bridging Histopathology to Spatial Multi-Omics Profiling,4,data_representation,"Fig. 1 | Training datasets, model architecture, and applications of H2O.",4,311,314,1102,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000152.md
june_update_2026-06-10__rec_000152,include,H2O: A Foundation Model Bridging Histopathology to Spatial Multi-Omics Profiling,5,data_representation,Datasets,4,1413,1424,2271,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000152.md
june_update_2026-06-10__rec_000152,include,H2O: A Foundation Model Bridging Histopathology to Spatial Multi-Omics Profiling,6,data_representation,constructs 3D architecture to explore tumor dynamics,4,853,958,1488,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000152.md
june_update_2026-06-10__rec_000152,include,H2O: A Foundation Model Bridging Histopathology to Spatial Multi-Omics Profiling,7,data_representation,Fig. 5 | H2O constructs 3D tumor architecture with clinical translational potential.,4,959,968,3270,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000152.md
june_update_2026-06-10__rec_000194,include,Bio-BLIP: A Multimodal Architecture for Transferable Reasoning in Genomic Variant Interpretation,1,abstract,Abstract,3,19,22,1662,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000194.md
june_update_2026-06-10__rec_000194,include,Bio-BLIP: A Multimodal Architecture for Transferable Reasoning in Genomic Variant Interpretation,2,introduction,Introduction,2,23,40,5799,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000194.md
june_update_2026-06-10__rec_000194,include,Bio-BLIP: A Multimodal Architecture for Transferable Reasoning in Genomic Variant Interpretation,3,discussion_conclusion,Discussion and Conclusion,2,234,286,11549,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000194.md
june_update_2026-06-10__rec_000194,include,Bio-BLIP: A Multimodal Architecture for Transferable Reasoning in Genomic Variant Interpretation,4,data_representation,Bio-BLIP: A Multimodal Architecture for Transferable Reasoning in Genomic Variant Interpretation,2,1,22,2051,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000194.md
june_update_2026-06-10__rec_000246,include,OmicsLM: A Multimodal Large Language Model for Multi-Sample Omics Reasoning,1,abstract,Abstract,3,9,18,2398,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000246.md
june_update_2026-06-10__rec_000246,include,OmicsLM: A Multimodal Large Language Model for Multi-Sample Omics Reasoning,2,introduction,Introduction,2,19,35,4403,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000246.md
june_update_2026-06-10__rec_000246,include,OmicsLM: A Multimodal Large Language Model for Multi-Sample Omics Reasoning,3,discussion_conclusion,Conclusion,2,203,273,15845,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000246.md
june_update_2026-06-10__rec_000246,include,OmicsLM: A Multimodal Large Language Model for Multi-Sample Omics Reasoning,4,data_representation,Training data,2,74,95,4741,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000246.md
june_update_2026-06-10__rec_000246,include,OmicsLM: A Multimodal Large Language Model for Multi-Sample Omics Reasoning,5,data_representation,Datasets,3,295,298,355,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000246.md
june_update_2026-06-10__rec_000246,include,OmicsLM: A Multimodal Large Language Model for Multi-Sample Omics Reasoning,6,data_representation,Replogle and Nadig Datasets,4,346,349,647,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000246.md
june_update_2026-06-10__rec_000246,include,OmicsLM: A Multimodal Large Language Model for Multi-Sample Omics Reasoning,7,data_representation,Model Architecture,3,50,73,3840,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000246.md
june_update_2026-06-10__rec_000248,include,Cell2Text: Multimodal LLM for generating textual descriptions from single-cell RNA-Seq profiles,1,abstract,ABSTRACT,3,17,20,1462,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000248.md
june_update_2026-06-10__rec_000248,include,Cell2Text: Multimodal LLM for generating textual descriptions from single-cell RNA-Seq profiles,2,introduction,INTRODUCTION,2,21,33,2984,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000248.md
june_update_2026-06-10__rec_000248,include,Cell2Text: Multimodal LLM for generating textual descriptions from single-cell RNA-Seq profiles,3,discussion_conclusion,CONCLUSION,2,188,254,16186,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000248.md
june_update_2026-06-10__rec_000248,include,Cell2Text: Multimodal LLM for generating textual descriptions from single-cell RNA-Seq profiles,4,data_representation,DATASET CONSTRUCTION,4,109,118,1480,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000248.md
june_update_2026-06-10__rec_000248,include,Cell2Text: Multimodal LLM for generating textual descriptions from single-cell RNA-Seq profiles,5,data_representation,DATASET CONSTRUCTION DETAILS,2,255,292,4713,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000248.md
june_update_2026-06-10__rec_000248,include,Cell2Text: Multimodal LLM for generating textual descriptions from single-cell RNA-Seq profiles,6,data_representation,DATASET STATISTICS AND DISTRIBUTIONS,2,293,336,3557,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000248.md
june_update_2026-06-10__rec_000248,include,Cell2Text: Multimodal LLM for generating textual descriptions from single-cell RNA-Seq profiles,7,data_representation,MODEL ARCHITECTURE,3,56,76,3374,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000248.md
june_update_2026-06-10__rec_000308,include,MT-ConBiFormer-GPT: multi-target molecular generation for low-data drug discovery via a contrastive BiFormer-GPT architecture and curriculum learning with cross …,1,abstract,Abstract,3,31,38,2464,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000308.md
june_update_2026-06-10__rec_000308,include,MT-ConBiFormer-GPT: multi-target molecular generation for low-data drug discovery via a contrastive BiFormer-GPT architecture and curriculum learning with cross …,2,introduction,Introduction,3,39,70,9014,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000308.md
