record_id,candidate_id,source_record_id,source_corpus,docling_markdown,title,doi,final_decision,final_code,uncertainty_reason,final_source,final_rationale,evidence_snippet,scope_primary_exclusion_code,scope_uncertainty_reason,architecture_primary_exclusion_code,architecture_uncertainty_reason
full_2026-07-06__rec_003043,full_2026-07-06__rec_003043,rec_003043,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003043.md,Geneverse: A collection of Open-source Multimodal Large Language Models for Genomic and Proteomic Research,,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_003074,full_2026-07-06__rec_003074,rec_003074,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003074.md,Foundation model for single-cell omics,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_003081,full_2026-07-06__rec_003081,rec_003081,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003081.md,scMulan: a multitask generative pre-trained language model for single-cell analysis,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_003083,full_2026-07-06__rec_003083,rec_003083,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003083.md,scWGBS-GPT: a foundation model for capturing long-range CPG dependencies in single-cell whole-genome bisulfite sequencing to enhance epigenetic analysis,,EXCLUDE,EC2_no_text_component,generative_status_unclear,adjudicator,"This is a primary single-cell DNA methylation model with foundation-model-style pretraining, but the provided evidence only supports CpG/token sequence modeling. No natural-language text component or substantive text-bio bridge is shown, and generation is not explicitly described.","""Each CpG site is treated as a 'token'""; ""pretrained on over one million single cells""; ""first large language model specifically designed for single-cell DNA methylation analysis""; ""cross attention""; ""Mamba backbone""; ""single-cell DNA methylation analysis""; ""generate biologically meaningful embeddings""; ""captures long-range dependencies""; ""the tokenizer's primary role is to encode these methylation values into a tokenized sequence""; ""preserving both the spatial and biological characteristics""; ""No natural-language text""",EC2_no_text_component,none,none,generative_status_unclear
full_2026-07-06__rec_003087,full_2026-07-06__rec_003087,rec_003087,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003087.md,scKEPLM: Knowledge enhanced large-scale pre-trained language model for single-cell transcriptomics,,EXCLUDE,EC2_no_text_component,generative_status_unclear,adjudicator,"The record describes a single-cell transcriptome/RNA pre-training model with a gene interaction graph, not a natural-language text model. It supports a foundation-model-style pre-trained biology model, but not a substantive text component or text-bio bridge.","""single-cell transcriptome pre-trained model""; ""integrate genetic knowledge graph pre-training and RNA sequence pre-training""; ""single-cell transcriptome data""; ""first single-cell foundation model""",EC2_no_text_component,none,none,generative_status_unclear
full_2026-07-06__rec_003121,full_2026-07-06__rec_003121,rec_003121,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003121.md,A long range foundation model for zero-shot predictions in single-cell and spatial transcriptomics data,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_003131,full_2026-07-06__rec_003131,rec_003131,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003131.md,Gp-gpt: Large language model for gene-phenotype mapping,,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_003177,full_2026-07-06__rec_003177,rec_003177,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003177.md,Joint embedding of transcriptomes and text enables interactive single-cell RNA-seq data exploration via natural language,,EXCLUDE,EC3_not_generative,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,none,none,EC3_not_generative,none
full_2026-07-06__rec_003188,full_2026-07-06__rec_003188,rec_003188,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003188.md,Multimodal Cell Context Instruction Tuning for Conditional DNA Regulatory Sequence Generation with Large Language Models,,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_003206,full_2026-07-06__rec_003206,rec_003206,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003206.md,Cell2Sentence: teaching large language models the language of biology,,INCLUDE,none,none,adjudicator,"This is a new method/framework, not a review or benchmark, and the text-bio bridge is central: gene expression is converted into text and used to fine-tune GPT-2. The model also generates biologically valid cells, so it is not just a downstream wrapper.","""representing gene expression data as text""; ""convert each cell's gene expression profile into a sequence of gene names""; ""can be used to fine-tune causal language models like GPT-2""; ""GPT-2 generates biologically valid cells when prompted with a cell type""; ""natural language pretraining boosts model performance""; ""pretrained causal language model""; ""large language models like GPT""; ""combine natural language and transcriptomics""; ""Cell2Sentence captures gene expression data through a set of gene names sorted by their expression levels""; ""Cell2Sentence, a new approach""; ""generates biologically valid cells""; ""fine-tune causal language models like GPT-2""; ""retaining their ability to generate text""",none,none,application_wrapper,none
full_2026-07-06__rec_003213,full_2026-07-06__rec_003213,rec_003213,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003213.md,ChIP-GPT: a managed large language model for robust data extraction from biomedical database records,,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
full_2026-07-06__rec_003214,full_2026-07-06__rec_003214,rec_003214,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003214.md,Biomedgpt: Open multimodal generative pre-trained transformer for biomedicine,,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_003274,full_2026-07-06__rec_003274,rec_003274,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003274.md,Clinically aligned multi-modal image-text model for pan-cancer prognosis prediction,,EXCLUDE,EC3_not_generative,none,adjudicator,"This is a primary multimodal prognosis-prediction model, not a review or benchmark. It clearly uses pathology reports as text aligned with pathology images, but the candidate model is predictive rather than generative.","""integrates pathology images and reports through risk-specific anchor texts""; ""image encoding block, a text encoding block, and a cross-attention fusion block""; ""prognosis prediction""",none,none,EC3_not_generative,generative_status_unclear
full_2026-07-06__rec_003343,full_2026-07-06__rec_003343,rec_003343,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003343.md,Toward learning a foundational representation of cells and genes,,EXCLUDE,EC1_no_bio_modality,mixed_signals,adjudicator,"The provided abstract and sections describe GPT-4, a multimodal image/text language model, with no biological modality or text-to-bio bridge in evidence. The title mentions cells and genes, but the full-text evidence is clearly about GPT-4, so the conservative exclusion is no bio modality.",“accept image and text inputs and produce text outputs”; “improve their ability to understand and generate natural language text”; “pre-trained to predict the next token in a document”,EC1_no_bio_modality,none,none,mixed_signals
full_2026-07-06__rec_003348,full_2026-07-06__rec_003348,rec_003348,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003348.md,scgpt: Towards building a foundation model for single-cell multi-omics using generative ai. bioRxiv,,EXCLUDE,EC2_no_text_component,generative_status_unclear,adjudicator,"The provided text describes a pre-trained single-cell model evaluated on cell type annotation, reference mapping, and perturbation prediction, with zero-shot/fine-tuned use. It does not show natural-language text or a substantive text-bio bridge, so it is excluded for no text component.","""pre-trained the scGPT model on smaller scales of the normal human cells""; ""cell embeddings computed from the pre-trained scGPT""; tasks of ""cell type annotation, reference mapping, and perturbation response prediction""; title: ""using generative ai""; evidence does not specify a generative mechanism",EC2_no_text_component,none,none,generative_status_unclear
full_2026-07-06__rec_003351,full_2026-07-06__rec_003351,rec_003351,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003351.md,scgpt-spatial: Continual pretraining of single-cell foundation model for spatial transcriptomics. bioRxiv,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_003357,full_2026-07-06__rec_003357,rec_003357,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003357.md,"Bo, W. scGPT: Towards building a foundation model for single-cell multi-omics using generative AI",,EXCLUDE,EC2_no_text_component,generative_status_unclear,adjudicator,"The provided evidence is about a pre-trained single-cell multi-omics model with cell embeddings, zero-shot/fine-tuned evaluation, and downstream biological tasks, but it does not describe natural-language text or a text-bio bridge. The title suggests generative AI, but the supplied text does not explicitly establish a generative mechanism.","""single-cell multi-omics""; ""cell embeddings computed from the pre-trained scGPT""; ""cell type annotation, reference mapping, and perturbation response prediction""; title: ""Towards building a foundation model for single-cell multi-omics using generative AI""",EC2_no_text_component,none,none,generative_status_unclear
full_2026-07-06__rec_003394,full_2026-07-06__rec_003394,rec_003394,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003394.md,A foundation model for nucleotide sequences.,10.1093/nar/gkag083,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_003429,full_2026-07-06__rec_003429,rec_003429,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003429.md,BOTANIC-0: a series of foundation models for plant genomic data,10.64898/2026.02.23.706817,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_003466,full_2026-07-06__rec_003466,rec_003466,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003466.md,ELISA: An Interpretable Hybrid Generative AI Agent for Expression-Grounded Discovery in Single-Cell Genomics,,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
full_2026-07-06__rec_003509,full_2026-07-06__rec_003509,rec_003509,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003509.md,Poisoning the Genome: Targeted Backdoor Attacks on DNA Foundation Models,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_003514,full_2026-07-06__rec_003514,rec_003514,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003514.md,Designing mRNA coding sequence via multimodal reverse translation language modeling with Pro2RNA,10.64898/2026.03.18.712790,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_003517,full_2026-07-06__rec_003517,rec_003517,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003517.md,X-Cell: Scaling Causal Perturbation Prediction Across Diverse Cellular Contexts via Diffusion Language Models,10.64898/2026.03.18.712807,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_003569,full_2026-07-06__rec_003569,rec_003569,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003569.md,Circular RNA identification using a genomic language model and a small number of authenticated examples,10.64898/2026.03.04.709677,EXCLUDE,EC2_no_text_component,none,adjudicator,"The record describes a primary circRNA predictor built on a genomic language model over nucleotide sequences, not a natural-language text model. There is no substantive text input/output or text-bio bridge, and no explicit generative mechanism.","""Nucleotide Transformer model""; ""back-splicing junction sequences""; ""onehot encoded into 4 x L matrices""; ""standalone predictor or as a filter for existing pipelines""; ""large genomic language models (gLMs)""; ""noisy RNA-seq data""; ""biological motif""; ""nucleotide sequences""; ""generate"" not stated in model description; text_component evidence is sequence-only.",EC2_no_text_component,none,application_wrapper,none
full_2026-07-06__rec_003593,full_2026-07-06__rec_003593,rec_003593,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003593.md,Retentive Network promotes efficient RNA language modeling of long sequences,10.1038/s42003-026-09757-x,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
full_2026-07-06__rec_003609,full_2026-07-06__rec_003609,rec_003609,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003609.md,evoCancerGPT: Generating Zero-Shot Single-Cell and Single-Sample Cancer Progression Through Transfer Learning,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_003629,full_2026-07-06__rec_003629,rec_003629,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003629.md,Phenotype-Guided In Silico Molecular Generation Using Large Language Models,,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_003641,full_2026-07-06__rec_003641,rec_003641,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003641.md,Generating and decoding methylated DNA with a Human Epigenetic Foundation Model,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_003726,full_2026-07-06__rec_003726,rec_003726,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003726.md,Temporal AI model predicts drivers of cell state trajectories across human aging,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_003848,full_2026-07-06__rec_003848,rec_003848,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003848.md,CLM-X: A multimodal single-cell foundation model with flexible multi-way Transformer for unified scRNA-seq and scATAC-seq analysis,,EXCLUDE,EC2_no_text_component,generative_status_unclear,adjudicator,"This is a primary multimodal foundation model for scRNA-seq and scATAC-seq, but the record only supports biological sequence/modalities and gene tokens, not natural-language text or a substantive text-bio bridge. The generative status remains ambiguous because it mentions masked reconstruction pretraining but not an explicit decoder/autoregressive generative mechanism.","""We treat each gene as a token, analogous to a word in natural language""; ""unified modeling of RNA-only, ATAC-only, and paired RNA-ATAC input""; ""stage-wise masked reconstruction pretraining""",EC2_no_text_component,none,none,generative_status_unclear
full_2026-07-06__rec_003852,full_2026-07-06__rec_003852,rec_003852,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003852.md,A Generative Foundation Model for Multimodal Histopathology,,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_003902,full_2026-07-06__rec_003902,rec_003902,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003902.md,CellSwarm: LLM-Driven Cell Agents Recapitulate Tumor Microenvironment Dynamics and Sense Indirect Genetic Perturbations,,EXCLUDE,application_wrapper,mixed_signals,adjudicator,"The record is clearly bio-centered, but the text side is only an LLM used as the cognitive core of cell agents, with structured knowledge bases rather than explicit natural-language text-bio modeling. I resolve the reviewer conflict conservatively as an application wrapper because no substantive text-bio bridge or generative mechanism is described.",“replaces rule-based cell decision-making with large language model (LLM)-driven autonomous agents”; “LLM serving as its cognitive core”; “structured knowledge bases for cancer-specific context”,none,none,application_wrapper,none
full_2026-07-06__rec_003963,full_2026-07-06__rec_003963,rec_003963,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003963.md,Phenotypic Bioactivity Prediction as Open-set Biological Assay Querying,,EXCLUDE,EC3_not_generative,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,none,none,EC3_not_generative,none
june_update_2026-06-10__rec_000021,june_update_2026-06-10__rec_000021,rec_000021,include,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000021.md,A fine-tuned genomic language model adds complementary nucleotide-context information to missense variant interpretation.,10.64898/2026.05.06.723362,EXCLUDE,EC2_no_text_component,none,adjudicator,"This is a primary model paper on genomic language models for ClinVar missense pathogenicity prediction, but the provided evidence only supports biological sequence modeling and fine-tuned classification. It does not show natural-language text or a substantive text-bio bridge, and it is not presented as a generative model.","""genomic language models to ClinVar missense pathogenicity prediction""; ""variant-position embeddings""; ""LoRA fine-tuning, an MLP classifier head""; ""reference-alternate difference representation""; ""substantially outperformed zero-shot scoring""; ""complementary nucleotide-context signal""",EC2_no_text_component,none,application_wrapper,none
june_update_2026-06-10__rec_000092,june_update_2026-06-10__rec_000092,rec_000092,include,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000092.md,PlantGFM: A Genomic Foundation Model for Discovery and Creation of Plant Genes,10.1002/advs.75772,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
june_update_2026-06-10__rec_000118,june_update_2026-06-10__rec_000118,rec_000118,include,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000118.md,CodonMoE: DNA language models for codon-dependent mRNA prediction,10.1093/bioinformatics/btag285,EXCLUDE,EC2_no_text_component,none,adjudicator,"This is a primary model paper for DNA/RNA sequence prediction, not a review, benchmark, or wrapper. The provided evidence shows only biological sequence modeling and RNA prediction tasks, with no natural-language text component or text-bio bridge.","""transforms DNA language models into effective RNA analyzers""; ""evaluate CodonMoE on 4 RNA tasks""; ""capable of mapping arbitrary functions from codon sequences to RNA properties""; no natural-language text described in the model.",EC2_no_text_component,none,application_wrapper,none
june_update_2026-06-10__rec_000121,june_update_2026-06-10__rec_000121,rec_000121,include,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000121.md,RVQ-Alpha: Bridging Single-Cell Transcriptomics and Large Language Models via Discrete Tokenization and Verifiable Reinforcement Learning,10.64898/2026.04.20.719773,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
june_update_2026-06-10__rec_000133,june_update_2026-06-10__rec_000133,rec_000133,include,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000133.md,GenNA: Conditional generation of nucleotide sequences guided by natural-language annotations,10.64898/2026.04.22.720063,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
june_update_2026-06-10__rec_000139,june_update_2026-06-10__rec_000139,rec_000139,include,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000139.md,Carbon: Decoding the Language of Life,10.64898/2026.05.22.727119,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
june_update_2026-06-10__rec_000142,june_update_2026-06-10__rec_000142,rec_000142,include,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000142.md,OryzaG3: A Single-species Genomic Foundation Model Pretrained on Rice Pangenome,10.64898/2026.05.22.727045,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
june_update_2026-06-10__rec_000148,june_update_2026-06-10__rec_000148,rec_000148,include,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000148.md,"SciCore-Omics: a tri-modal foundation model unifying histology, spatial transcriptomics and language for spatial biology",10.64898/2026.05.30.728937,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
june_update_2026-06-10__rec_000152,june_update_2026-06-10__rec_000152,rec_000152,include,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000152.md,H2O: A Foundation Model Bridging Histopathology to Spatial Multi-Omics Profiling,10.64898/2026.04.21.717342,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
june_update_2026-06-10__rec_000194,june_update_2026-06-10__rec_000194,rec_000194,include,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000194.md,Bio-BLIP: A Multimodal Architecture for Transferable Reasoning in Genomic Variant Interpretation,10.64898/2026.05.12.724740,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
june_update_2026-06-10__rec_000246,june_update_2026-06-10__rec_000246,rec_000246,include,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000246.md,OmicsLM: A Multimodal Large Language Model for Multi-Sample Omics Reasoning,,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
june_update_2026-06-10__rec_000248,june_update_2026-06-10__rec_000248,rec_000248,include,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000248.md,Cell2Text: Multimodal LLM for generating textual descriptions from single-cell RNA-Seq profiles,,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
june_update_2026-06-10__rec_000308,june_update_2026-06-10__rec_000308,rec_000308,include,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000308.md,MT-ConBiFormer-GPT: multi-target molecular generation for low-data drug discovery via a contrastive BiFormer-GPT architecture and curriculum learning with cross …,10.1093/bib/bbag079,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
june_update_2026-06-10__rec_000350,june_update_2026-06-10__rec_000350,rec_000350,include,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000350.md,OmniGene-4: a unified bio-language MoE model with router-level interpretability,10.64898/2026.05.12.724542,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
june_update_2026-06-10__rec_000370,june_update_2026-06-10__rec_000370,rec_000370,include,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000370.md,MGM as a Large‐Scale Pretrained Foundation Model for Microbiome Analyses in Diverse Contexts,10.1101/2024.12.30.630825,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
july_update_2026-07-06__rec_000046,july_update_2026-07-06__rec_000046,rec_000046,include,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000046.md,HoloCell: A Generative Foundation Model for Holistic Cellular Modeling,10.64898/2026.06.07.730684,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
july_update_2026-07-06__rec_000050,july_update_2026-07-06__rec_000050,rec_000050,include,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000050.md,How Post-Training Shapes Biological Reasoning Models,,UNCERTAIN,none,generative_status_unclear,adjudicator,"This is a primary empirical study of biological reasoning models, not a review, benchmark, or wrapper. The record explicitly links natural-language task descriptions to molecular representations, but it does not explicitly state a generative mechanism such as decoder or autoregressive generation.",none,none,none,none,generative_status_unclear
july_update_2026-07-06__rec_000060,july_update_2026-07-06__rec_000060,rec_000060,include,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000060.md,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,10.64898/2026.06.16.732397,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
july_update_2026-07-06__rec_000073,july_update_2026-07-06__rec_000073,rec_000073,include,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000073.md,Generating antimicrobial peptides via genomic transfer learning,10.64898/2026.06.16.732639,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
july_update_2026-07-06__rec_000074,july_update_2026-07-06__rec_000074,rec_000074,include,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000074.md,CellOS: Learning a World Model of Cellular State through Joint Embedding Prediction,10.64898/2026.06.18.733163,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
july_update_2026-07-06__rec_000085,july_update_2026-07-06__rec_000085,rec_000085,include,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000085.md,DNA Language Models: An Assessment of Pre-Training for Fine-Tuning Tasks,,EXCLUDE,benchmark_resource,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,benchmark_resource,none,benchmark_resource,none
full_2026-07-06__rec_000031,full_2026-07-06__rec_000031,rec_000031,uncertain,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_000031.md,CLAMP: predicting specific protein-mediated chromatin loops in diverse species with a chromatin accessibility language model.,10.1186/s13059-026-03948-9,EXCLUDE,EC2_no_text_component,none,adjudicator,"This is a primary model paper for chromatin-loop prediction on ATAC-seq/DNA inputs, not a natural-language text-bio model. The paper describes a predictive model, with no explicit generative mechanism, decoder, or text conditioning.",“utilizes a deep language model pre-trained on broad cross-species chromatin accessibility data”; “we collected 59 ATAC-seq datasets”; “predicts chromatin loops”,EC2_no_text_component,none,none,generative_status_unclear
full_2026-07-06__rec_000106,full_2026-07-06__rec_000106,rec_000106,uncertain,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_000106.md,CELLama: Foundation Model for Single Cell and Spatial Transcriptomics by Cell Embedding Leveraging Language Model Abilities.,10.1002/advs.202513210,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_000129,full_2026-07-06__rec_000129,rec_000129,uncertain,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_000129.md,Genos: a human-centric genomic foundation model.,10.1093/gigascience/giaf132,EXCLUDE,EC3_not_generative,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,none,none,EC3_not_generative,none
full_2026-07-06__rec_000149,full_2026-07-06__rec_000149,rec_000149,uncertain,data/docling_uncertain_biorxiv_chrome_no_vlm_2026-07-08/markdown/rec_000149_2025_09_21_677619v1_full.md,Predicting functional constraints across evolutionary timescales with phylogeny-informed genomic language models.,10.1101/2025.09.21.677619,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_000324,full_2026-07-06__rec_000324,rec_000324,uncertain,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_000324.md,EpiGePT: a pretrained transformer-based language model for context-specific human epigenomics.,10.1186/s13059-024-03449-7,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
full_2026-07-06__rec_000405,full_2026-07-06__rec_000405,rec_000405,uncertain,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_000405.md,Multimodal Learning for Mapping the Genotype-Phenotype Dynamics.,10.21203/rs.3.rs-4355413/v1,EXCLUDE,EC2_no_text_component,none,adjudicator,"Primary model paper on scRNA-seq / human transcriptomics, but the model operates on gene-expression sequences rather than natural-language text. The full text describes a BERT/MLM denoiser over masked genes and a genotype-phenotype manifold, with no substantive text-bio bridge or explicit generative decoder.",“single-cell RNA sequencing”; “a cell ... characterized by a sequence of genes”; “The task of MLM ... reconstruct the expression values of masked genes”,EC2_no_text_component,none,EC3_not_generative,mixed_signals
