record_id,title,doi,final_decision,final_code,uncertainty_reason,final_source,final_rationale,evidence_snippet,scope_primary_exclusion_code,scope_uncertainty_reason,architecture_primary_exclusion_code,architecture_uncertainty_reason
rec_001871,Correction to: A review of multimodal deep learning methods for genomic-enabled prediction in plant breeding,10.1093/genetics/iyae200,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_001872,BioLM-NET: an interpretable deep learning model combining prior biological knowledge and contextual LLM gene embeddings on multi-omics data to predict disease,10.1142/9789819824755_0047,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_001873,A Review of Deep Learning Methods for Antibodies,10.3390/antib9020012,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_001874,"Translation of Genomics into Precision Medicine with Artificial Intelligence: A Narrative Review on Applications, Challenges and Future Perspectives",10.14293/s2199-1006.1.sor-.pp75wqs.v1,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_001875,mmContext: an open framework for multimodal contrastive learning of omics and text data,10.64898/2025.12.08.692934,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_001876,LazySlide: accessible and interoperable whole slide image analysis,10.1101/2025.05.28.656548,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_001877,"Multimodal Artificial Intelligence in Medicine: Integrating Imaging, Genomics, Electronic Health Records, and Wearable Data",10.53858/bren01010115,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_001878,High-Parameter Spatial Multi-Omics through Histology-Anchored Integration,10.1038/s41592-025-02926-6,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001879,Predicting the effect of non-coding mutations on single-cell DNA methylation using deep learning,10.1101/2024.09.03.611114,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001880,"Math Agents: Computational Infrastructure, Mathematical Embedding, and Genomics",10.48550/arXiv.2307.02502,EXCLUDE,application_wrapper,mixed_signals,adjudicator,"The abstract centers on a GPT-based workflow and LLM discussion, but the genomics connection is speculative and not a substantive text-bio model. It reads as an applied wrapper/framework rather than a foundation model paper.",“using a GPT-based workflow to convert equations” and “Genomic data is suggested”,application_wrapper,mixed_signals,application_wrapper,mixed_signals
rec_001881,"End-to-end multitask learning, from protein language to protein features without alignments",10.1101/864405,UNCERTAIN,none,generative_status_unclear,adjudicator,"This is a primary protein language-model paper that uses self-supervised pretraining on a large unlabeled corpus and transfers to multiple protein prediction tasks. The abstract does not clearly state a generative mechanism, so that criterion remains unclear.",“combining recent advances of Language Models (LMs) with multi-task learning” and “self-supervised pre-training LMs on an unlabeled big dataset”,none,none,none,generative_status_unclear
rec_001882,CustOmics: A versatile deep-learning based strategy for multi-omics integration,10.1371/journal.pcbi.1010921,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001883,Cisformer: a scalable cross-modality generation framework for decoding transcriptional regulation at single-cell resolution,10.1186/s13059-025-03823-z,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_001884,Advances in artificial intelligence-based radiogenomics for lung cancer precision medicine,10.1088/2516-1091/ae224a,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_001885,mosGraphGPT: a foundation model for multi-omic signaling graphs using generative AI,10.1101/2024.08.01.606222,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
rec_001886,The Epistemological Danger of Large Language Models,10.1080/15265161.2023.2250294,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_001887,Transformer-Based Spatial Domain Recognition with Cross-Modal Integration,10.1109/CISP-BMEI68103.2025.11259310,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001888,Recent advances in deep learning and language models for studying the microbiome,10.3389/fgene.2024.1494474,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_001889,scMOBA: A conversational single-cell Multi-Omics Brain Agent across species,10.64898/2025.12.01.691565,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
rec_001890,scMonica: Single-cell Mosaic Omics Nonlinear Integration and Clustering Analysis,10.1109/BIBM62325.2024.10822866,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001891,Analysis of Large Language Models for Centralized Processing of Medical Data,10.25045/spcdh4.0.2025.02,EXCLUDE,review_editorial,none,adjudicator,"The abstract says the article “examines” the features, benefits, limitations, and future potential of LLMs, indicating a review-style piece rather than a primary model paper. It discusses medical data and clinical texts, but not a new model.","“This article examines the architectural features, benefits, limitations, and future potential of LLMs”",review_editorial,none,review_editorial,none
rec_001892,Advancing Protein-DNA Binding Site Prediction: Integrating Sequence Models and Machine Learning Classifiers,10.1007/978-981-96-6960-8_25,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001893,Exploring a Large Language Model Approach to Visual Appearance Prediction in Forensic Investigations,10.1109/WI-IAT62293.2024.00084,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_001894,PAST: A multimodal single-cell foundation model for histopathology and spatial transcriptomics in cancer,10.48550/arXiv.2507.06418,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001895,A year in review: artificial intelligence permeates into mainstream statistics in pharmaceutical product development at a laggard pace,10.1080/10543406.2021.1868425,EXCLUDE,review_editorial,none,adjudicator,"This is a year-in-review commentary on AI in pharmaceutical statistics, not a primary model paper. The abstract surveys the field rather than introducing a new generative text-bio model.",“A year in review” and “artificial intelligence permeates into mainstream statistics”,review_editorial,none,review_editorial,none
rec_001896,Generanno: A Genomic Foundation Model for Metagenomic Annotation,10.1101/2025.06.04.656517,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001897,CodonMoE: DNA Language Models for mRNA Analyses,10.48550/arXiv.2508.04739,UNCERTAIN,none,generative_status_unclear,adjudicator,"The abstract presents a new DNA-language-model adapter for RNA analyses and multiple RNA prediction tasks, so it is a primary model paper with a clear bio-text bridge. It does not explicitly establish a generative mechanism, so that criterion remains unclear.",“transforms DNA language models into effective RNA analyzers without RNA-specific pretraining” and “across four RNA prediction tasks”,none,none,none,generative_status_unclear
rec_001898,"Predictive Analytics in Drug Discovery, Disease Monitoring, and Mycology",10.54660/.ijmrge.2022.3.2.825-830,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_001899,Evaluating deep neural networks in optimizing drug discovery and precision medicine: A review,10.30574/wjarr.2024.23.3.2759,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_001900,The Future of Food: How Artificial Intelligence is Transforming Food Manufacturing,10.48550/arXiv.2511.15728,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_001901,"As artificial intelligence goes multimodal, medical applications multiply.",10.1126/science.adk6139,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_001902,EPCO-60. FOUNDATIONAL MODEL FOR VIRTUAL EXPERIMENTAL FRAMEWORK (VEF) FOR BIOMEDICAL APPLICATIONS PREDICTS MASTER REGULATORS IN HUMAN GLIOBLASTOMA,10.1093/neuonc/noaf201.0059,EXCLUDE,EC3_not_generative,mixed_signals,adjudicator,"VEF is an original transcriptomic perturbation model with large-scale biological pretraining, but the abstract only mentions LLM-derived gene embeddings as priors, not a substantive text-bio model. The architecture is predictive rather than generative.","""we developed VEF, a foundational model that predicts transcriptomic, regulatory outcomes"" and ""injecting motif and pathway priors via large language model-derived gene embeddings""",application_wrapper,none,EC3_not_generative,none
rec_001903,A Cross Modal Knowledge Distillation & Data Augmentation Recipe for Improving Transcriptomics Representations through Morphological Features,10.48550/arXiv.2505.21317,EXCLUDE,application_wrapper,mixed_signals,adjudicator,This is a downstream cross-modal distillation/augmentation framework that adapts CLIP and pretrained foundation models to improve transcriptomics. It does not present a new text-bio generative foundation model.,"""Using weakly paired data, our method aligns and binds modalities"" and ""adaptation of CLIP for cross-modal distillation using pretrained foundation models""",EC2_no_text_component,none,application_wrapper,none
rec_001904,Multimodal Prototyping for cancer survival prediction,10.48550/arXiv.2407.00224,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001905,CellProphet: Dissecting Virtual Cell Differentiation through AI-Powered Dynamic Gene Regulatory Network Inference,10.1101/2025.02.05.636766,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001906,Applications of AI Agents in the Entire DNA Sequencing Process: What Can Data Science Do?,10.54254/2753-8818/2026.au31066,EXCLUDE,review_editorial,none,adjudicator,"This is explicitly a review of AI applications in the DNA sequencing pipeline, not a primary model paper. It discusses language models only as part of the survey content.","""This review examines how AI has changed the DNA sequencing pipeline"" and ""big language models to translate natural language experimental goals""",review_editorial,none,review_editorial,none
rec_001907,Optimized federated learning framework with RegNetZ and Swin-Transformer for multimodal pancreatic cancer detection1,10.1038/s41598-025-31967-2,EXCLUDE,EC2_no_text_component,none,adjudicator,"This is an original federated multimodal detection framework using CT, MRI, histology, genomic, and clinical inputs. The abstract contains no textual modality and no generative or foundation-model evidence.","""introduces a federated learning framework"" and ""automated detection, subtype classification, and prognosis prediction from multimodal inputs, including CT, MRI, histology, genomic, and clinical records""",application_wrapper,none,EC3_not_generative,none
rec_001908,"A Systematic Review of Contrastive Learning in Medical AI: Foundations, Biomedical Modalities, and Future Directions",10.3390/bioengineering13020176,EXCLUDE,review_editorial,none,adjudicator,"This paper is a comprehensive review of contrastive learning in medical AI, spanning biomedical modalities and NLP. It does not present a candidate generative foundation model.","""This paper presents a comprehensive review of contrastive learning in medical AI"" and ""medical imaging, electronic health records, physiological signal analysis, and genomics""",review_editorial,none,review_editorial,none
rec_001909,Deep learning based feature-level integration of multi-omics data for breast cancer patients survival analysis,10.1186/s12911-020-01225-8,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_001910,Capturing Natural Evolution in Function-guided RNA Design via Genomic Foundation Models,10.1101/2025.04.08.647793,EXCLUDE,EC2_no_substantive_text_bio_bridge,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_substantive_text_bio_bridge,none,none,none
rec_001911,Abstract 5001: Multimodal topic modeling for single-cell multiomics,10.1158/1538-7445.am2025-5001,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_001912,Language of Stains: Tokenization Enhances Multiplex Immunofluorescence and Histology Image Synthesis,10.1007/978-3-032-04965-0_26,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_001913,Physics-Informed Neural Koopman Machine for Interpretable Longitudinal Personalized Alzheimer's Disease Forecasting,10.48550/arXiv.2512.06134,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001914,"Artificial intelligence in neuro-oncology: advances and challenges in brain tumor diagnosis, prognosis, and precision treatment",10.1038/s41698-024-00575-0,EXCLUDE,review_editorial,none,adjudicator,This is a review of AI in neuro-oncology; generative AI and large medical language models are mentioned only as future directions. The abstract does not describe a new text-bio model.,"""This review delves into the most recent advancements in applying artificial intelligence (AI) within neuro-oncology"" and ""future research include... generative AI, large medical language models""",review_editorial,none,review_editorial,none
rec_001915,Chatbot for the Return of Positive Genetic Screening Results for Hereditary Cancer Syndromes: Prompt Engineering Project,10.2196/65848,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_001916,Artificial intelligence in myopia: current and future trends,10.1097/ICU.0000000000000791,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_001917,Multimodal deep learning as a next challenge in nutrition research: tailoring fermented dairy products based on cytidine diphosphate-diacylglycerol synthase-mediated lipid metabolism,10.1080/10408398.2023.2248633,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_001918,GraphProt2: A novel deep learning-based method for predicting binding sites of RNA-binding proteins,10.1101/850024,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001919,A Systematic Review on Incorporation of Artificial Intelligence in Precision Healthcare,10.1109/NETCRYPT65877.2025.11102485,EXCLUDE,review_editorial,none,adjudicator,"This is a systematic review on AI in precision healthcare, not a primary model paper. The abstract mentions NLP on genomic data and patient records, but no generative or foundation model is presented.","""A Systematic Review on Incorporation of Artificial Intelligence in Precision Healthcare""; ""natural language processing""; ""genomic data, medical imaging, and patient records""",review_editorial,none,review_editorial,none
rec_001920,Cancer diagnosis and prognosis using multi-Omics data: A data science and machine learning approach,10.30574/wjarr.2024.24.3.3876,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_001921,Artificial Intelligence-Driven Prediction Modeling and Decision Making in Spine Surgery Using Hybrid Machine Learning Models,10.3390/jpm12040509,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_001922,Interpretable Deep Learning for Pancreatic Cancer Diagnosis Using TabNet and SHapley Additive Explanations,10.1109/ICECST66106.2025.11307265,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001923,Multimodal generation of astrocyte by integrating single-cell multi-omics data via deep learning,10.1101/2023.11.30.569500,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_001924,Multimodal attention-based variational autoencoder for clinical risk prediction,10.1109/BIBM58861.2023.10385792,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_001925,Language models learn to represent antigenic properties of human influenza A(H3) virus,10.1038/s41598-025-03275-2,EXCLUDE,EC2_no_substantive_text_bio_bridge,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_substantive_text_bio_bridge,none,EC3_not_generative,none
rec_001926,MetaTransformer: deep metagenomic sequencing read classification using self-attention models,10.1093/nargab/lqad082,EXCLUDE,EC2_no_substantive_text_bio_bridge,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_substantive_text_bio_bridge,none,EC3_not_generative,none
rec_001927,Is Deciphering Cell Types in Complex Tissues the Next Frontier for Protein Language Models?,10.1109/MIND67540.2025.11351583,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_001928,Attention-Enhanced Hierarchical Transformer for Multimodal Integration of Mammograms and Clinical Data,10.14569/ijacsa.2026.0170125,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_001929,Dual-Attention Orangutan-Optimized Hybrid Deep Learning Framework for DNA Mutation-Based Genetic Disorder Prediction,10.1109/SSITCON66133.2025.11342074,EXCLUDE,EC3_not_generative,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,none,none,EC3_not_generative,none
rec_001930,Abstract We0031: Multimodal Dataset Integration To Redefine Plaque Stability In Human Atherosclerosis,10.1161/atv.45.suppl_1.we0031,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001931,Reverse-Complement Consistency for DNA Language Models,10.48550/arXiv.2509.18529,EXCLUDE,application_wrapper,generative_status_unclear,adjudicator,"The abstract describes a model-agnostic fine-tuning objective applied to existing DNA language-model backbones, not a new generative model. That fits an application-wrapper style contribution rather than a primary foundation-model paper.","""reverse complement consistency regularization""; ""model-agnostic fine-tuning objective""; ""across three diverse backbones""",none,none,application_wrapper,generative_status_unclear
rec_001932,The link between gene expression and machine learning,10.56367/oag-038-10651,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_001933,Genomic Transformers: Innovative Approaches to Hepatitis Virus Subtyping,10.1109/ICBCB64873.2025.11198033,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001934,DRLSurv: Disentangled Representation Learning for Cancer Survival Prediction by Mining Multimodal Consistency and Complementarity.,10.1109/JBHI.2025.3578859,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001935,dnaGrinder: a lightweight and high-capacity genomic foundation model,10.48550/arXiv.2409.15697,UNCERTAIN,none,generative_status_unclear,adjudicator,"The abstract explicitly presents dnaGrinder as a genomic foundation model and describes a new model rather than a wrapper or benchmark. It does not clearly state whether the model is generative, so that criterion remains unclear.","""a lightweight and high-capacity genomic foundation model""; ""we introduce dnaGrinder""",none,none,none,generative_status_unclear
rec_001936,Classification of Chest X-Ray Images using Various Deep Learning Techniques to Identify Covid-19,10.1109/ICDSAAI59313.2023.10452505,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001937,"Vision and Multimodal Foundation Models in Medical Imaging: A Comprehensive Review of Architectures, Clinical Trends, and Future Directions",10.52940/ijici.v4i2.147,EXCLUDE,review_editorial,none,adjudicator,"This is a comprehensive review of medical imaging foundation models, not an original model paper. The abstract discusses vision-language models and report generation as review topics, but does not present a candidate model.","""A Comprehensive Review of Architectures, Clinical Trends, and Future Directions""; ""vision-language models""; ""report generation""",review_editorial,none,review_editorial,paper_type_unclear
rec_001938,Taming Mambas for 3D Medical Image Segmentation,10.1109/ACCESS.2025.3570461,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001939,Deep Association Multimodal Learning for Zero-Shot Spatial Transcriptomics Prediction,10.1007/978-3-032-04978-0_13,EXCLUDE,EC3_not_generative,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,none,none,EC3_not_generative,none
rec_001940,Deep learning-based multimodal pathogenomics integration for precision cancer prognosis,10.1186/s12967-026-07682-5,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001941,A Fully Differentiable Set Autoencoder,10.1145/3534678.3539153,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_001942,SciSafeEval: A Comprehensive Benchmark for Safety Alignment of Large Language Models in Scientific Tasks,10.48550/arXiv.2410.03769,EXCLUDE,benchmark_resource,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,benchmark_resource,none,benchmark_resource,none
rec_001943,Hierarchical Interpretation of Out-of-Distribution Cells Using Bottlenecked Transformer,10.1101/2024.12.17.628533,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001944,Next-gen diagnostics: artificial intelligence-powered imaging in breast cancer care,10.20517/2394-4722.2025.74,EXCLUDE,review_editorial,none,adjudicator,"This is a review of AI-powered breast cancer imaging, not a primary model paper. The abstract summarizes existing imaging methods and future directions rather than introducing a generative foundation model.","""This review summarizes current advances in AI for breast cancer imaging""",review_editorial,none,review_editorial,paper_type_unclear
rec_001945,BMFM-RNA: An Open Framework for Building and Evaluating Transcriptomic Foundation Models,10.48550/arXiv.2506.14861,EXCLUDE,benchmark_resource,mixed_signals,adjudicator,"The abstract centers on an open-source framework with benchmarking capabilities and pretrained checkpoints, which makes it primarily a resource/benchmark paper. It also introduces a decoder objective, so the paper has mixed resource and model signals.","""open-source, modular software package""; ""benchmarking capabilities""; ""model checkpoints pretrained on CELLxGENE""",benchmark_resource,none,none,none
rec_001946,Mapping Path Forward for Using the Generative AI for Comprehension of Prognostic Genesets Implicated in Hematologic Malignancies,10.1182/blood-2024-211865,EXCLUDE,application_wrapper,none,adjudicator,"The abstract describes using and benchmarking existing genAI/LLM tools for hematology tasks, not introducing a new model. This fits an application wrapper rather than a substantive text-bio architecture.",“compared a number of commonly available LLM based tools” and “custom trained AIs”,application_wrapper,none,review_editorial,generative_status_unclear
rec_001947,Dendritic-cell diversity in equine blood revealed by single-cell transcriptomics,10.1101/2025.03.27.644174,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_001948,"Learning to estimate sample-specific transcriptional networks for 7,000 tumors",10.1101/2023.12.01.569658,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001949,Design of an Iterative Method for Deep Multimodal Feature Fusion in Heart Disease Diagnostics Utilizing Explainable AI,10.5220/0012899400003886,EXCLUDE,EC2_no_text_component,none,adjudicator,"The paper proposes a multimodal feature-fusion method over genomic, clinical, and imaging data. No textual or language component is described in the method.","“integrate genomic data, clinical history, and medical imaging” and “Deep Multimodal Feature Fusion”",EC2_no_text_component,none,application_wrapper,none
rec_001950,4D multimodal wound healing atlas reveals organ-level controls of repair phase transitions,10.64898/2026.01.15.699736,EXCLUDE,benchmark_resource,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,benchmark_resource,none,benchmark_resource,none
rec_001951,AI-Powered Early Diagnosis Systems Using Multi-Modal Healthcare Data,10.37082/ijirmps.v13.i2.232445,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_001952,GenDMR: A dynamic multimodal role-swapping network for identifying risk gene phenotypes,10.48550/arXiv.2506.01456,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001953,Hierarchical Transformer for Survival Prediction Using Multimodality Whole Slide Images and Genomics,10.1109/ICPR56361.2022.9956296,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_001954,Detection of patient metadata in published articles for genomic epidemiology using machine learning and large language models,10.1101/2025.04.25.25326298,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_001955,Self-supervised learning on millions of primary RNA sequences from 72 vertebrates improves sequence-based RNA splicing prediction,10.1093/bib/bbae163,EXCLUDE,EC3_not_generative,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,none,none,EC3_not_generative,none
rec_001956,spEMO: Leveraging Multi-Modal Foundation Models for Analyzing Spatial Multi-Omic and Histopathology Data,10.1101/2025.01.13.632818,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_001957,AI-Driven Survival Prediction in Cancer: The Role of Artificial Neural Networks,10.1051/itmconf/20257802025,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_001958,Deep Learning Models for Detection and Diagnosis of Alzheimer's Disease,10.4018/978-1-7998-7188-0.ch011,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_001959,Multilingual model improves zero-shot prediction of disease effects on proteins,10.1101/2025.03.12.642937,EXCLUDE,EC3_not_generative,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,none,none,EC3_not_generative,none
rec_001960,stBERT: A Pretrained Model for Spatial Domain Identification of Spatial Transcriptomics,10.1109/ACCESS.2024.3479153,EXCLUDE,EC3_not_generative,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,none,none,EC3_not_generative,none
