category,run_label,path,bytes,sha256,description
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11535/pre_run_watchdog_summary.json,186,d1c63c6bdf49b919ef66a1d3f0e5a39ae36988e60ad6c07e885c00cf887f31a3,Original pipeline trace file job_11535/pre_run_watchdog_summary.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11535/runner.log,22880,bb6dd03a4fc09068f7328b5e7f420c28ede061596a7f8d91e66f39cea94cc494,Original pipeline trace file job_11535/runner.log.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11535/server_info.env,829,bbf89814b9f0993f8dcc7e66b1269763c4705f4bc1115836ccfbac77a56ac600,Original pipeline trace file job_11535/server_info.env.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/watchdog_summary.json,211,7f2d76892597529db64bdd5947f6aeafc0cea9ac62bbfc578b675eb68209a666,Original watchdog_summary.json from run root.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/agent_outputs_dedup.parquet,7121590,9d09a88e6356f0689bcfd9eb005fa8b52cd498b266dc9d9aa950ba2650aa988c,"Deduplicated full row-level agent outputs, including per-stage reviewer JSON fields and final decisions."
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/artifact_summary.json,497,a0a77b8ea6f187ee1236363093cd0da4e65ef655b198fd02c9a3877ea8c54f3e,"Generated artifact summary with record count, decision counts, and source result files."
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/guideline_pilot_results_all_completed_dedup.parquet,7116480,a4a6f1808cc067c77c14aa86bb67515288ee23156aec10834cab065cc1f854a7,Original run-level parquet generated by watchdog/runner.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/job_11575/api_check.json,821,5900b353c229540b656c277b98653f346d9eb9dea3ca9796f0720d9bd1876df3,Original pipeline trace file job_11575/api_check.json.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/job_11575/continuation_job.txt,26,0f70ee5530feca94764c656f5cccda7604eb669b32e80979e61e7909ac065939,Original pipeline trace file job_11575/continuation_job.txt.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/job_11575/guideline_pilot_raw_completed.csv,12236560,6fe3f37c229d63b8d56c79dd8285c46190747ce6b248f2e6bf0353aebce9a58a,Original pipeline trace file job_11575/guideline_pilot_raw_completed.csv.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/job_11575/guideline_pilot_raw_completed.jsonl,16961431,069c17da4047291dec0dbfbf49d6ef51cefcad483991ff4181b6884d27a63f4c,Original pipeline trace file job_11575/guideline_pilot_raw_completed.jsonl.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/job_11575/guideline_pilot_results_partial.csv,13825482,9ed1ea523cb7a79b41b7875446ccf0e12e1338c034121be0dbfb93971d3c807a,Original pipeline trace file job_11575/guideline_pilot_results_partial.csv.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/job_11575/post_run_watchdog_summary.json,186,d0f2e5106b83e0911c543ff33b42650125d4f597c8ace8514f31d3f100f2c0d8,Original pipeline trace file job_11575/post_run_watchdog_summary.json.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/job_11575/pre_run_watchdog_summary.json,110,3eafefb67bcb2d94ad2300f4e3391c7312a701c460a00a1262d3479aa5ff0f37,Original pipeline trace file job_11575/pre_run_watchdog_summary.json.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/job_11575/runner.log,131872,63cd3610bd29437b340f84b03dc67d5b88671db94e680317ceb578088a8cd9fa,Original pipeline trace file job_11575/runner.log.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/job_11575/server_info.env,772,bdd6af67b2bdaa9ebba3efca380a5dd9da5572f8053aef5423a3060d3b65d7c4,Original pipeline trace file job_11575/server_info.env.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/job_11584/api_check.json,821,95218d5b4d8b5337e388d0e8ac873bf0c47b872cb4a5a10cfcb7f10574545272,Original pipeline trace file job_11584/api_check.json.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/job_11584/guideline_pilot_raw_completed.csv,4821806,4c7b904d6cfb7f1ff03f8d199c629ac075fe78a3ca79d80b56d9f4f6eb1b6006,Original pipeline trace file job_11584/guideline_pilot_raw_completed.csv.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/job_11584/guideline_pilot_raw_completed.jsonl,6937593,126edbbf93b45bc8f8ffe7daddc9f60ca7481a402250feff330ca27d12ee1095,Original pipeline trace file job_11584/guideline_pilot_raw_completed.jsonl.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/job_11584/guideline_pilot_results.csv,5491262,33b7c64cd364190ab940254a8b87ee1f11f05486579984832a76bf56f7eba02f,Original pipeline trace file job_11584/guideline_pilot_results.csv.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/job_11584/guideline_pilot_results_partial.csv,5491262,33b7c64cd364190ab940254a8b87ee1f11f05486579984832a76bf56f7eba02f,Original pipeline trace file job_11584/guideline_pilot_results_partial.csv.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/job_11584/guideline_pilot_summary.json,1321,5569609d6bc10b478a58dfa0538a516f85a4409b6b88b004b60abfc847f72e07,Original pipeline trace file job_11584/guideline_pilot_summary.json.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/job_11584/post_run_watchdog_summary.json,184,289c4341891e4147c47030009789e9685c8e594d2c9841d0d1311f9cb5a6ea89,Original pipeline trace file job_11584/post_run_watchdog_summary.json.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/job_11584/pre_run_watchdog_summary.json,186,d0f2e5106b83e0911c543ff33b42650125d4f597c8ace8514f31d3f100f2c0d8,Original pipeline trace file job_11584/pre_run_watchdog_summary.json.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/job_11584/runner.log,57403,d6df605e85c058bb13a42c972f706d265ad5d4eccdcabe0acfd2093c78acc3e8,Original pipeline trace file job_11584/runner.log.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/job_11584/server_info.env,772,ff6e97576768cfa8346b39c8e3b570f09fbf037c336a0a048704557ce87ed0fe,Original pipeline trace file job_11584/server_info.env.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_rep2_watchdog_20260511T1642Z/watchdog_summary.json,211,9305977bbc7d7b553eca82d604b0701626ceade7257ae64fe859596a1153213a,Original watchdog_summary.json from run root.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/agent_outputs_dedup.parquet,7110182,1d346aad254d8b23f3f20582cdf0b230801534e2b31b1e7e5a2b4b4f27e95596,"Deduplicated full row-level agent outputs, including per-stage reviewer JSON fields and final decisions."
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/artifact_summary.json,482,61bdffd21410b4f57bebbca79e7d15a2c8291f38bbcfd431b4b898c2edd50aad,"Generated artifact summary with record count, decision counts, and source result files."
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/guideline_pilot_results_all_completed_dedup.parquet,7106554,7e9e423db35bf8f2fc88f99d1bb443ec99b5f21180d6eb09bc2d60a7e6738d92,Original run-level parquet generated by watchdog/runner.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11550/api_check.json,821,c82e49f9f883de4f6441aad9670320a705ee92306a14ff73b659f9005822ae30,Original pipeline trace file job_11550/api_check.json.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11550/continuation_job.txt,26,e456e7619307166d2db6f57e146b482e538691d9e64caa4eaf12e3ef216dc12a,Original pipeline trace file job_11550/continuation_job.txt.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11550/guideline_pilot_raw_completed.csv,12557141,e4d18492ebc354b27f734dacaf29d132595cc2d73c22b55b1aa38d34d81f189e,Original pipeline trace file job_11550/guideline_pilot_raw_completed.csv.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11550/guideline_pilot_raw_completed.jsonl,17414853,22af96992ddc9511d58b603b976700187359963bc5b1442081fba7f42d2d60f7,Original pipeline trace file job_11550/guideline_pilot_raw_completed.jsonl.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11550/guideline_pilot_results_partial.csv,14183781,1618660d2241d11716a9ff2a91440c504226475f57daf378e43881bc1482dd85,Original pipeline trace file job_11550/guideline_pilot_results_partial.csv.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11550/post_run_watchdog_summary.json,187,fff90162dae808567aca10a76fc647eea25b248bd986df462950a6787bef046e,Original pipeline trace file job_11550/post_run_watchdog_summary.json.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11550/pre_run_watchdog_summary.json,110,3eafefb67bcb2d94ad2300f4e3391c7312a701c460a00a1262d3479aa5ff0f37,Original pipeline trace file job_11550/pre_run_watchdog_summary.json.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11550/runner.log,135303,df07f8c89940e76e3dddc06cfd6a3271ee3c15ee3780d0c31d3c077432b7beab,Original pipeline trace file job_11550/runner.log.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11550/server_info.env,762,6fcca8dd39abd1be8efd0f21d2709cce4866c0e69b9391e5e0f3061a81ac5330,Original pipeline trace file job_11550/server_info.env.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11561/api_check.json,821,5b377e3395364266cd0ee6b6986e0e5d2fcdb6d3658f70d30d473b10b64ee3a2,Original pipeline trace file job_11561/api_check.json.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11561/guideline_pilot_raw_completed.csv,4466297,7cb47bb42d078cc1ebe14bec93dd41d952b838b332e8edab228ba2eedfb7d14e,Original pipeline trace file job_11561/guideline_pilot_raw_completed.csv.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11561/guideline_pilot_raw_completed.jsonl,6443698,ed1571b893143082b53229d736e623a38511b3e1226c7841fba9edbb24d4c4f9,Original pipeline trace file job_11561/guideline_pilot_raw_completed.jsonl.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11561/guideline_pilot_results.csv,5094020,6e355902ef36c6943d2a1169b2bee263943ddf23c40a0166e65fdb013712deea,Original pipeline trace file job_11561/guideline_pilot_results.csv.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11561/guideline_pilot_results_partial.csv,5094020,6e355902ef36c6943d2a1169b2bee263943ddf23c40a0166e65fdb013712deea,Original pipeline trace file job_11561/guideline_pilot_results_partial.csv.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11561/guideline_pilot_summary.json,1307,c9dbcd290f9c75358bd27b5e5de5570549f0c42f2ed05f5f6c20cba88079b6e4,Original pipeline trace file job_11561/guideline_pilot_summary.json.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11561/post_run_watchdog_summary.json,184,29b3422c29d86ffad0f0ad4d4e9fc8ae67832f160c7aed1ccc77fd229b4296fc,Original pipeline trace file job_11561/post_run_watchdog_summary.json.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11561/pre_run_watchdog_summary.json,187,fff90162dae808567aca10a76fc647eea25b248bd986df462950a6787bef046e,Original pipeline trace file job_11561/pre_run_watchdog_summary.json.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11561/runner.log,53948,983e5c53904e3857bb96dd0a7eb351b88ed0fe4b034f93cedff3d1ab41e209b8,Original pipeline trace file job_11561/runner.log.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11561/server_info.env,762,b624ed9c159421b6c91392e49891cbbfa7e63ef702719f7ee8fc1932e7bd4780,Original pipeline trace file job_11561/server_info.env.
full_runs,gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/gpt_oss_120b_review_pipeline_all4027_current_watchdog_20260511T1116Z/watchdog_summary.json,211,5f9a2f9726c465ab26935c46dee107ffefbb92b9237e5223c3e2a113424dea20,Original watchdog_summary.json from run root.
full_runs,nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z/agent_outputs_dedup.parquet,7006409,684d80a45f6ad4dcfaedcb6710760e55f4ee29aed58853a34557ed3a53a3cb55,"Deduplicated full row-level agent outputs, including per-stage reviewer JSON fields and final decisions."
full_runs,nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z/artifact_summary.json,796,0eb558c0bdecd57f57ad423cd742f2e041ea93d0dd92e4b625e48840bfe43fdc,"Generated artifact summary with record count, decision counts, and source result files."
full_runs,nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z/guideline_pilot_results_all_completed_dedup.parquet,7000092,68054ee4a6513ae30cffcc611cffb6c20c0a5267236280c449c70e3e81f4f6dc,Original run-level parquet generated by watchdog/runner.
full_runs,nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11551/api_check.json,896,f055dde52fef807645da787b9d12f713de96f84c5b4ad4074855a51aa47a8b63,Original pipeline trace file job_11551/api_check.json.
full_runs,nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11551/guideline_pilot_raw_completed.csv,5168600,37ae87d1bd340444edbb127a8e56b431cae5d4354dc79b51cddab0e5dac46d2f,Original pipeline trace file job_11551/guideline_pilot_raw_completed.csv.
full_runs,nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11551/guideline_pilot_raw_completed.jsonl,7223903,39a28c0986778990b880b2dcf930a9a5fe1de4c7686a38ec7737440ece0a5c72,Original pipeline trace file job_11551/guideline_pilot_raw_completed.jsonl.
full_runs,nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11551/guideline_pilot_results_partial.csv,5802583,12564aae85d21e92de4ad65ea2da9cdbcebaf975029b087244bc63faa1b0cdb7,Original pipeline trace file job_11551/guideline_pilot_results_partial.csv.
full_runs,nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11551/pre_run_watchdog_summary.json,110,3eafefb67bcb2d94ad2300f4e3391c7312a701c460a00a1262d3479aa5ff0f37,Original pipeline trace file job_11551/pre_run_watchdog_summary.json.
full_runs,nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11551/runner.log,55826,71e93cb562a527b8d72825e95d15150fd1e236801eceb931cce0e6f69a599a98,Original pipeline trace file job_11551/runner.log.
full_runs,nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11551/server_info.env,828,b813cd0cd7f441c64824d86e3ec2ca85eb3b0e75adf6d69df8b3e0a6984d2750,Original pipeline trace file job_11551/server_info.env.
full_runs,nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11570/api_check.json,843,2aee89e37d4e7319a24e72504ea7926491616ebe2c61001596d8e09cb3a10152,Original pipeline trace file job_11570/api_check.json.
full_runs,nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11570/continuation_job.txt,26,f9f0f0ea27c5851b4edf9226fc62e6c82f7cc01b9a8b0405338896e5f63e70a8,Original pipeline trace file job_11570/continuation_job.txt.
full_runs,nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11570/guideline_pilot_raw_completed.csv,9055308,0f889e7dc8752b5d0123d6c642ac4205363e93972d898e0290f1f5541ebfd73d,Original pipeline trace file job_11570/guideline_pilot_raw_completed.csv.
full_runs,nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11570/guideline_pilot_raw_completed.jsonl,12698395,8d61a5c6627bcf8f2cc04abb1c64bae076abf584d5833360e13c8a77ca00de1b,Original pipeline trace file job_11570/guideline_pilot_raw_completed.jsonl.
full_runs,nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11570/guideline_pilot_results_partial.csv,10133073,f472d737bfebe38d64f7d0c4e45f7d455390c0a0914034063fe51ad7f9c9862f,Original pipeline trace file job_11570/guideline_pilot_results_partial.csv.
full_runs,nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11570/post_run_watchdog_summary.json,186,f6332e530a66ec354a97192e73aa9565b3f73c5f77d148e1ed1a45ccedd76b91,Original pipeline trace file job_11570/post_run_watchdog_summary.json.
full_runs,nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11570/pre_run_watchdog_summary.json,186,f2dfce4bc6255439ed1173f54a473b66e6f25dd5acf965d3572fdcc8e4573d45,Original pipeline trace file job_11570/pre_run_watchdog_summary.json.
full_runs,nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/nemotron3_super_120b_fp8_review_pipeline_all4027_current_watchdog_20260511T1116Z/job_11570/runner.log,96105,49855e221fd069edf3a354e344e00615edba5b837c7204d931a797dc5d36ae9a,Original pipeline trace file job_11570/runner.log.
