candidate_id,source_run,record_id,title,doi,manifest_status,pdf_found,pdf_path,pdf_bytes,pdf_sha256,final_docling_status,docling_json,markdown,chunks,chunk_count,figure_count,figures_manifest,markdown_chars,docling_json_bytes,notes,quality_flags
full_2026-07-06__rec_001725,full_2026-07-06,rec_001725,Gene-Family Encoding Boosts Domain-Adapted Single-Cell Language Models,10.1101/2025.09.16.676672,pdf_downloaded,True,data/full_text_downloads_2026-07-07/openalex_content_pass_26/full_2026-07-06__rec_001725__Gene-Family_Encoding_Boosts_Domain-Adapted_Single-Cell_Language_Models/full_text_05_openalex_content_pdf.pdf,3599159,ae1f8f690eee78ba7db8887b49026ecd2ee3405e5d630052690a914ab5a04cdd,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_001725.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001725.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_001725.jsonl,116,20,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_001725/figures_manifest.json,90571,68048951,,
full_2026-07-06__rec_001730,full_2026-07-06,rec_001730,Enhanced Viral Genome Classification Using Large Language Models,10.3390/a18060302,pdf_downloaded,True,data/full_text_downloads_2026-07-07/openalex_content_pass_26/full_2026-07-06__rec_001730__Enhanced_Viral_Genome_Classification_Using_Large_Language_Models/full_text_01_openalex_content_pdf.pdf,2958584,336c7e52bc3cd374a19645aa67960c2b46e782449888c201a7823fe80c45f7c9,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_001730.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001730.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_001730.jsonl,56,15,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_001730/figures_manifest.json,41621,18388883,,
full_2026-07-06__rec_001735,full_2026-07-06,rec_001735,"Learning from Gene Names, Expression Values and Images: Contrastive Masked Text-Image Pretraining for Spatial Transcriptomics Representation Learning",10.48550/arXiv.2509.16892,pdf_downloaded,True,data/full_text_downloads_2026-07-07/batch_050_099/full_2026-07-06__rec_001735__Learning_from_Gene_Names_Expression_Values_and_Images_Contrastive_Mask/full_text_01_arxiv_pdf.pdf,4010950,61485b80914543ee14765b55bd0fbc6642e92c4173fe29d924c523113b9d792a,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_001735.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001735.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_001735.jsonl,63,3,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_001735/figures_manifest.json,41536,16252506,,
full_2026-07-06__rec_001761,full_2026-07-06,rec_001761,Generative design and construction of functional plasmids with a DNA language model,10.64898/2025.12.06.692736,no_full_text_found,True,data/full_text_downloads_2026-07-07/batch_050_099/full_2026-07-06__rec_001761__Generative_design_and_construction_of_functional_plasmids_with_a_DNA_l/full_text_user_manual_biorxiv_2025.12.06.692736v1.full.pdf,1259334,24e2200097dfd54eb796824d0234dcdc1165702fa88796aac04066604289bb23,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_001761.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001761.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_001761.jsonl,113,9,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_001761/figures_manifest.json,77877,31452196,,
full_2026-07-06__rec_001773,full_2026-07-06,rec_001773,Omni-DNA: A Unified Genomic Foundation Model for Cross-Modal and Multi-Task Learning,10.48550/arXiv.2502.03499,pdf_downloaded,True,data/full_text_downloads_2026-07-07/batch_050_099/full_2026-07-06__rec_001773__Omni-DNA_A_Unified_Genomic_Foundation_Model_for_Cross-Modal_and_Multi-/full_text_01_arxiv_pdf.pdf,2488411,8bb6335335d62a00cacdb60af481d932dc2cdb3edcc2b486f912611b220136b1,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_001773.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001773.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_001773.jsonl,175,9,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_001773/figures_manifest.json,121096,28942032,,
full_2026-07-06__rec_001838,full_2026-07-06,rec_001838,Cell2Text: Multimodal LLM for Generating Single-Cell Descriptions from RNA-Seq Data,10.48550/arXiv.2509.24840,pdf_downloaded,True,data/full_text_downloads_2026-07-07/batch_050_099/full_2026-07-06__rec_001838__Cell2Text_Multimodal_LLM_for_Generating_Single-Cell_Descriptions_from_/full_text_01_arxiv_pdf.pdf,1385436,c49343967a9a240f3beaf919929752f7dd64cebb39944be6ba6aa1614ca9c937,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_001838.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001838.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_001838.jsonl,83,10,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_001838/figures_manifest.json,61876,25123833,,
full_2026-07-06__rec_001889,full_2026-07-06,rec_001889,scMOBA: A conversational single-cell Multi-Omics Brain Agent across species,10.64898/2025.12.01.691565,no_full_text_found,True,data/full_text_downloads_2026-07-07/browser_manual_pass/full_2026-07-06__rec_001889__scmoba_a_conversational_single_cell_multi_omics_brain_agent_acro/full_text_browser_biorxiv_2025.12.01.691565v1.full.pdf,8062601,590d611e5494b7227a7e3e9a58f1e6b8b1b00e2bfbfad1a3fb127c14db13e522,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_001889.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001889.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_001889.jsonl,122,10,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_001889/figures_manifest.json,87602,61615755,,
full_2026-07-06__rec_002049,full_2026-07-06,rec_002049,BioVERSE: Representation Alignment of Biomedical Modalities to LLMs for Multi-Modal Reasoning,10.48550/arXiv.2510.01428,pdf_downloaded,True,data/full_text_downloads_2026-07-07/batch_100_149/full_2026-07-06__rec_002049__BioVERSE_Representation_Alignment_of_Biomedical_Modalities_to_LLMs_for/full_text_01_arxiv_pdf.pdf,1062424,aa138b11f656f39dc81db3eee741f995dd9022ab7e5a71042e9117098b0a466b,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002049.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002049.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002049.jsonl,68,2,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002049/figures_manifest.json,45264,15626778,,
full_2026-07-06__rec_002102,full_2026-07-06,rec_002102,CellTok: Early-Fusion Multimodal Large Language Model for Single-Cell Transcriptomics via Tokenization,10.1101/2025.10.22.684047,pdf_downloaded,True,data/full_text_downloads_2026-07-07/openalex_content_pass_26/full_2026-07-06__rec_002102__CellTok_Early-Fusion_Multimodal_Large_Language_Model_for_Single-Cell_T/full_text_05_openalex_content_pdf.pdf,10476052,2148e77b6628bd6a01d2e968299dda1f931326e3a489769556bf4a24737cf15c,docling_failed_or_missing_artifact,,,,,,,,,"PDF was present in mapping, but complete Docling artifacts were not created.",docling_conversion_failed_or_missing_artifact
full_2026-07-06__rec_002105,full_2026-07-06,rec_002105,Multimodal learning of transcriptomes and text enables interactive single-cell RNA-seq data exploration with natural-language chats,10.1101/2024.10.15.618501,pdf_downloaded,True,data/full_text_downloads_2026-07-07/openalex_content_pass_26/full_2026-07-06__rec_002105__Multimodal_learning_of_transcriptomes_and_text_enables_interactive_sin/full_text_05_openalex_content_pdf.pdf,14039512,c52f12b4099546aa9b35d4abc366c269e1300a70d67dd5ece1df0187588fcac6,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002105.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002105.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002105.jsonl,114,8,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002105/figures_manifest.json,84415,42984381,,
full_2026-07-06__rec_002120,full_2026-07-06,rec_002120,Extending Protein Language Models to a Viral Genomic Scale Using Biologically Induced Sparse Attention,10.1101/2025.05.29.656907,non_pdf_full_text_downloaded,True,data/full_text_include_missing_retry_2026-07-09/pass1_existing_downloader/full_2026-07-06__rec_002120__Extending_Protein_Language_Models_to_a_Viral_Genomic_Scale_Using_Biolo/full_text_05_openalex_content_pdf.pdf,10500792,f31cc16eb68793cb0aa2c0ecc4d956c30c63fa8b8f199a21064297f8f7873fa4,docling_failed_or_missing_artifact,,,,,,,,,"PDF was present in mapping, but complete Docling artifacts were not created.",docling_conversion_failed_or_missing_artifact
full_2026-07-06__rec_002151,full_2026-07-06,rec_002151,scGenAI: A generative AI platform with biological context embedding of multimodal features enhances single cell state classification,10.1101/2025.05.07.652733,pdf_downloaded,True,data/full_text_downloads_2026-07-07/openalex_content_pass_26/full_2026-07-06__rec_002151__scGenAI_A_generative_AI_platform_with_biological_context_embedding_of_/full_text_05_openalex_content_pdf.pdf,681332,cadde81a4bb73088d342a2890ea887934bd7a33d903f647d3f0f48ed4ee72aa7,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002151.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002151.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002151.jsonl,26,1,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002151/figures_manifest.json,17129,9533954,,
full_2026-07-06__rec_002162,full_2026-07-06,rec_002162,Enhancing DNA Foundation Models to Address Masking Inefficiencies,10.48550/arXiv.2502.18405,pdf_downloaded,True,data/full_text_downloads_2026-07-07/batch_100_149/full_2026-07-06__rec_002162__Enhancing_DNA_Foundation_Models_to_Address_Masking_Inefficiencies/full_text_01_arxiv_pdf.pdf,1268759,ac313a96fe0b50786505eff0ca69eea0a22957ff32cd27608d4ecad51c234c71,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002162.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002162.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002162.jsonl,52,3,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002162/figures_manifest.json,37244,12278752,,
full_2026-07-06__rec_002283,full_2026-07-06,rec_002283,Abstract B037: Revolutionizing stem cell classification and genotypic profiling with large language models: scGPT-driven advances in single-cell genomics,10.1158/1538-7445.genfunc25-b037,no_full_text_found,False,,,,not_found_after_manual_retry,,,,,,,,,"No PDF found after automated retry passes, web/manual-link retry, and user manual-download sweep.",not_found_after_manual_retry
full_2026-07-06__rec_002304,full_2026-07-06,rec_002304,"Genolator: A Multimodal Large Language Model Fusing Natural Language, Genomic, and Structural Tokens for Protein Function Interpretation",10.1101/2025.11.14.688396,no_full_text_found,True,data/full_text_downloads_2026-07-07/browser_manual_pass/full_2026-07-06__rec_002304__genolator_a_multimodal_large_language_model_fusing_natural_langu/full_text_user_manual_biorxiv_2025.11.14.688396v1.full.pdf,8825308,76870359eb3934d0d4f6331bbfe8832fd647f314186f73615f82060942490554,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002304.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002304.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002304.jsonl,107,12,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002304/figures_manifest.json,84245,44611677,,
full_2026-07-06__rec_002327,full_2026-07-06,rec_002327,OmniNA: A foundation model for nucleotide sequences,10.1101/2024.01.14.575543,pdf_downloaded,True,data/full_text_downloads_2026-07-07/openalex_content_pass_26/full_2026-07-06__rec_002327__OmniNA_A_foundation_model_for_nucleotide_sequences/full_text_05_openalex_content_pdf.pdf,1190688,224f17a012c70ed6b7cc9e5f57eff9035710cd3daa6ad9de2d547d737b6235a9,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002327.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002327.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002327.jsonl,74,5,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002327/figures_manifest.json,59608,33692119,,
full_2026-07-06__rec_002339,full_2026-07-06,rec_002339,A Phylogenetic Approach to Genomic Language Modeling,10.48550/arXiv.2503.03773,pdf_downloaded,True,data/full_text_downloads_2026-07-07/batch_100_149/full_2026-07-06__rec_002339__A_Phylogenetic_Approach_to_Genomic_Language_Modeling/full_text_01_arxiv_pdf.pdf,1573791,249229b25e9ef9cf6156bad8b9712f9fdf8c93fc6b6d813290637922eb2b2651,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002339.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002339.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002339.jsonl,84,7,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002339/figures_manifest.json,55047,18876454,,
full_2026-07-06__rec_002357,full_2026-07-06,rec_002357,CD-GPT As a Biological Foundation Model Bridging the Gap between Molecular Sequences Through Central Dogma,10.1101/2024.06.24.600337,no_full_text_found,True,data/full_text_downloads_2026-07-07/browser_manual_pass/full_2026-07-06__rec_002357__cd_gpt_as_a_biological_foundation_model_bridging_the_gap_between/full_text_browser_biorxiv_2024.06.24.600337v2.full.pdf,5330216,49d95798af467c870275776687386fddc40fbd2493e5a88a1c30a12089b8cb75,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002357.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002357.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002357.jsonl,94,5,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002357/figures_manifest.json,70175,28735670,,
full_2026-07-06__rec_002400,full_2026-07-06,rec_002400,Synthetic Histopathological Images Generation with Artificial Intelligence to Accelerate Research and Improve Clinical Outcomes in Hematology,10.1182/blood-2023-187521,no_full_text_found,True,data/full_text_downloads_2026-07-07/batch_100_149/full_2026-07-06__rec_002400__Synthetic_Histopathological_Images_Generation_with_Artificial_Intellig/full_text_user_manual_blood_5506_main.pdf,545018,b4d27c5e50fe3c9402587f7e07a673bc2961983f983d27b5e6291371c78ff629,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002400.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002400.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002400.jsonl,17,5,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002400/figures_manifest.json,11519,5214231,,
full_2026-07-06__rec_002410,full_2026-07-06,rec_002410,seqLens: optimizing language models for genomic predictions,10.1101/2025.03.12.642848,no_full_text_found,True,data/full_text_downloads_2026-07-07/browser_manual_pass/full_2026-07-06__rec_002410__seqlens_optimizing_language_models_for_genomic_predictions/full_text_browser_biorxiv_2025.03.12.642848v2.full.pdf,24966043,683fe19c047d5a4a55129a8b1fd10f2353d764843f8b80b62c8d21d9bbe350a1,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002410.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002410.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002410.jsonl,169,15,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002410/figures_manifest.json,113242,52369748,,
full_2026-07-06__rec_002451,full_2026-07-06,rec_002451,ProkBERT PhaStyle: accurate phage lifestyle prediction with pretrained genomic language models,10.1093/bioadv/vbaf188,pdf_downloaded,True,data/full_text_downloads_2026-07-07/batch_100_149/full_2026-07-06__rec_002451__ProkBERT_PhaStyle_accurate_phage_lifestyle_prediction_with_pretrained_/full_text_08_europepmc_Europe_PMC.pdf,1097441,c7bf839f1887c1d3023304f15e1070aba38c6f83bc84141848028f261dafbb0d,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002451.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002451.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002451.jsonl,100,3,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002451/figures_manifest.json,62276,16029003,,
full_2026-07-06__rec_002459,full_2026-07-06,rec_002459,"Bio-xLSTM: Generative modeling, representation and in-context learning of biological and chemical sequences",10.48550/arXiv.2411.04165,pdf_downloaded,True,data/full_text_downloads_2026-07-07/batch_100_149/full_2026-07-06__rec_002459__Bio-xLSTM_Generative_modeling_representation_and_in-context_learning_o/full_text_01_arxiv_pdf.pdf,7339342,4611e6fa138338f2bf06d9aca2616c3bca7cad8924915eed2995f0e04d38f4c3,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002459.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002459.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002459.jsonl,227,8,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002459/figures_manifest.json,142298,45503073,,
full_2026-07-06__rec_002483,full_2026-07-06,rec_002483,Generative single-cell transcriptomics via large language models,10.64898/2026.01.12.699186,no_full_text_found,True,data/full_text_downloads_2026-07-07/browser_manual_pass/full_2026-07-06__rec_002483__generative_single_cell_transcriptomics_via_large_language_models/full_text_browser_biorxiv_2026.01.12.699186v1.full.pdf,1741580,494d29c9bd82377fb88e42c7a2bc87eed954ba8524c618edcd56e16bdd48e31a,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002483.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002483.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002483.jsonl,68,4,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002483/figures_manifest.json,53045,27761302,,
full_2026-07-06__rec_002496,full_2026-07-06,rec_002496,scGPT: toward building a foundation model for single-cell multi-omics using generative AI,10.1038/s41592-024-02201-0,pdf_downloaded,True,data/full_text_downloads_2026-07-07/batch_100_149/full_2026-07-06__rec_002496__scGPT_toward_building_a_foundation_model_for_single-cell_multi-omics_u/full_text_04_landing_pdf_link.pdf,21317950,ae675d797a7536f0beb4fd636b4b6d3d5944a790ce658df1ef712c99f9269f9b,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002496.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002496.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002496.jsonl,120,14,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002496/figures_manifest.json,82535,37297999,,
full_2026-07-06__rec_002511,full_2026-07-06,rec_002511,Generative pretraining from large-scale transcriptomes: Implications for single-cell deciphering and clinical translation,10.1101/2022.01.31.478596,pdf_downloaded,True,data/full_text_downloads_2026-07-07/openalex_content_pass_26/full_2026-07-06__rec_002511__Generative_pretraining_from_large-scale_transcriptomes_Implications_fo/full_text_05_openalex_content_pdf.pdf,6393507,1a54bc58e4f6ca3011d25b31d4c0b94a22f27625a2cc8eb86d122ffd19b190fa,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002511.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002511.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002511.jsonl,86,5,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002511/figures_manifest.json,68134,39837163,,
full_2026-07-06__rec_002517,full_2026-07-06,rec_002517,ChatCell: Facilitating Single-Cell Analysis with Natural Language,10.48550/arXiv.2402.08303,non_pdf_full_text_downloaded,True,data/full_text_include_missing_retry_2026-07-09/pass3_manual_url_hits/full_2026-07-06__rec_002517__ChatCell_Facilitating_Single-Cell_Analysis_with_Natural_Language/full_text_pass3_01_web_arxiv_v2_pdf.pdf,5086815,38f83ae62bbe22a2283c9c26625baab4dd0d4814e2b52978123074464505ec43,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002517.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002517.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002517.jsonl,92,10,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002517/figures_manifest.json,63924,24895189,,
full_2026-07-06__rec_002581,full_2026-07-06,rec_002581,CellReasoner: A reasoning-enhanced large language model for cell type annotation,10.1101/2025.05.20.655112,non_pdf_full_text_downloaded,True,data/full_text_include_missing_retry_2026-07-09/pass1_existing_downloader/full_2026-07-06__rec_002581__CellReasoner_A_reasoning-enhanced_large_language_model_for_cell_type_a/full_text_05_openalex_content_pdf.pdf,1081336,335e52e641f49e56cf4d002d414616ce678b3b8851e1c8302abe4f30a3fd5745,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002581.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002581.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002581.jsonl,67,2,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002581/figures_manifest.json,56591,22208004,,
full_2026-07-06__rec_002676,full_2026-07-06,rec_002676,Nucleotide dependency analysis of DNA language models reveals genomic functional elements,10.1101/2024.07.27.605418,pdf_downloaded,True,data/full_text_downloads_2026-07-07/retry_batch_060_089/full_2026-07-06__rec_002676__Nucleotide_dependency_analysis_of_DNA_language_models_reveals_genomic_/full_text_10_crossref_title_link.pdf,6305382,7d0a94054bfe367d2bc38b09a80bde3e06a915ad8532fc58d1aa4f15088e970b,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002676.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002676.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002676.jsonl,173,15,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002676/figures_manifest.json,117285,54137414,,
full_2026-07-06__rec_002780,full_2026-07-06,rec_002780,From a single sequence to evolutionary trajectories: protein language models capture the evolutionary potential of SARS-CoV-2 protein sequences,10.1101/2024.07.05.602129,pdf_downloaded,True,data/full_text_downloads_2026-07-07/batch_100_149/full_2026-07-06__rec_002780__From_a_single_sequence_to_evolutionary_trajectories_protein_language_m/full_text_07_openalex_location_pdf_url.pdf,7647923,8b39a7792060881b7a215b945fd5818f7e5b8eede0f6e9c514b555de681a5f5b,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002780.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002780.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002780.jsonl,79,17,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002780/figures_manifest.json,63914,42345824,,
full_2026-07-06__rec_002958,full_2026-07-06,rec_002958,A multimodal cell-free RNA language model for liquid biopsy applications,10.1038/s42256-025-01148-x,pdf_downloaded,True,data/full_text_downloads_2026-07-07/batch_100_149/full_2026-07-06__rec_002958__A_multimodal_cell-free_RNA_language_model_for_liquid_biopsy_applicatio/full_text_01_openalex_pdf_url.pdf,6973798,9c1590de49f48d84ba45daec11d009a1158a2cac8678cb6f614dea0e8ea2ea62,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002958.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002958.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002958.jsonl,106,30,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002958/figures_manifest.json,74679,37952462,,
full_2026-07-06__rec_002960,full_2026-07-06,rec_002960,mRNABERT: advancing mRNA sequence design with a universal language model and comprehensive dataset,10.1038/s41467-025-65340-8,pdf_downloaded,True,data/full_text_downloads_2026-07-07/batch_100_149/full_2026-07-06__rec_002960__mRNABERT_advancing_mRNA_sequence_design_with_a_universal_language_mode/full_text_01_openalex_pdf_url.pdf,2082988,9a453d8752dde179123dc3bfb8c983eb81a4efc3a6caba6a626302a54b971871,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002960.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002960.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002960.jsonl,126,8,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002960/figures_manifest.json,85188,31639399,,
full_2026-07-06__rec_002969,full_2026-07-06,rec_002969,RiNALMo: general-purpose RNA language models can generalize well on structure prediction tasks,10.1038/s41467-025-60872-5,pdf_downloaded,True,data/full_text_downloads_2026-07-07/batch_100_149/full_2026-07-06__rec_002969__RiNALMo_general-purpose_RNA_language_models_can_generalize_well_on_str/full_text_01_openalex_pdf_url.pdf,4169394,445be4505a0430514c307b8961f6387ed1b2af27575d2a48b4d334846f6370e4,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_002969.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002969.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_002969.jsonl,118,9,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_002969/figures_manifest.json,79666,27412986,,
full_2026-07-06__rec_003007,full_2026-07-06,rec_003007,VCWorld: A Biological World Model for Virtual Cell Simulation,,pdf_downloaded,True,data/full_text_downloads_2026-07-07/retry_batch_060_089/full_2026-07-06__rec_003007__VCWorld_A_Biological_World_Model_for_Virtual_Cell_Simulation/full_text_01_openalex_title_pdf_url.pdf,12791359,ff8a5ab637dd015205d3106e621fbcc5e2cf5258e27ef627083b3218e1c7498c,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003007.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003007.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003007.jsonl,151,10,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003007/figures_manifest.json,95702,35180467,,
