route_id,record_id,model_id,configuration_id,disposition,changed_fields,confidence,rationale
route_9c4898db67f0,full_2026-07-06__rec_002327,model_74758c50e662,config_d47be6e5cd38,revise_fields,"['carrier_family', 'carrier_subtype', 'evidence_quote', 'fusion_topology']",high,"The paper explicitly establishes a paired mutated-vs-wild-type nucleotide-sequence scoring route via LL differences. That supports the route, but the model-facing carrier is tokenized nucleotide sequence content rather than serialized biological context, and no explicit fusion topology is described, so the carrier coding should be narrowed and the fusion field set to unclear."
route_b382ae08863d,full_2026-07-06__rec_002327,model_74758c50e662,config_c84f48c96136,revise_fields,"['carrier_family', 'carrier_subtype', 'evidence_quote', 'fusion_topology']",high,"This is the same paired-sequence LL-scoring interface applied to mutation-impact prediction across genomic contexts. The route is real, but the carrier should be coded as tokenized biological sequence input rather than serialized context, and the document does not specify a distinct fusion mechanism, so that field should be unclear."
route_e06d358227d9,full_2026-07-06__rec_002517,model_68562cc69016,config_7b7b33de4f88,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_218bfcdb85c8,full_2026-07-06__rec_002517,model_68562cc69016,config_d712584c4503,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_b4eb31a00390,full_2026-07-06__rec_002517,model_68562cc69016,config_3ddc919c3776,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_ba946f8587c7,full_2026-07-06__rec_002517,model_68562cc69016,config_0e811051c918,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_b34f6289051f,full_2026-07-06__rec_002517,model_68562cc69016,config_0e811051c918,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_e96a31addae7,full_2026-07-06__rec_002517,model_68562cc69016,config_0e811051c918,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_469c5890ae77,full_2026-07-06__rec_003008,model_c7150172725e,config_a1920ad5a8ee,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_a11168101d2d,full_2026-07-06__rec_003008,model_3d02d9393c92,config_cbbb988cc8ae,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_ccfe017e70f5,full_2026-07-06__rec_003008,model_3d02d9393c92,config_fe4b33c2af55,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_e7ac8502029f,full_2026-07-06__rec_003008,model_8553f59d67fa,config_6ed6c84d88e3,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_aff9dbfc0d11,full_2026-07-06__rec_003008,model_0b491a7a5d54,config_7c90b43f117b,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_b9151c53252e,full_2026-07-06__rec_003008,model_7ed6448bcdeb,config_e6a8e72e657d,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_9db368b35e63,full_2026-07-06__rec_003008,model_0b491a7a5d54,config_f43a2f899c54,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_1efccd4707e6,full_2026-07-06__rec_003008,model_3d02d9393c92,config_1eacd39a4f7b,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_1701512ab87c,full_2026-07-06__rec_003008,model_3d02d9393c92,config_223be17f91fd,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_ce3413c5632f,full_2026-07-06__rec_003008,model_3d02d9393c92,config_002034fa0e26,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_4f0a7233781e,full_2026-07-06__rec_003008,model_3d02d9393c92,config_002034fa0e26,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_b4746361feed,full_2026-07-06__rec_003008,model_3d02d9393c92,config_002034fa0e26,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_c450584a8acc,full_2026-07-06__rec_003043,model_fa94e391fe47,config_dbaf35a033bb,revise_fields,"['carrier_subtype', 'evidence_quote', 'fusion_topology', 'input_status', 'insertion_or_fusion_verbatim', 'model_visible_form_verbatim', 'section_heading', 'supporting_figure_or_table', 'text_role', 'transformation_chain_normalized', 'transformation_chain_verbatim']",medium,"The paper clearly establishes a text-only supervised fine-tuning route for gene-function description generation. The source label is supported, but the model-facing form is the instruction-tuning training dataset, not the source label itself; the route should be recoded as structured prompt/task scaffolding with paired alignment supervision and explicit prompt-template-style composition rather than tokenizer-level fusion."
route_22d13b63dfa8,full_2026-07-06__rec_003043,model_c443713ee155,config_293dd526689e,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_9640f876d90e,full_2026-07-06__rec_003043,model_4b363c370943,config_dab2b272adfe,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_a8fb3283b641,full_2026-07-06__rec_003043,model_364e087c07ba,config_0f827720913c,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_95a5e9d8fe90,full_2026-07-06__rec_003043,model_6cd07bd7db7c,config_c4e1ebbb6016,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_3af6eeab6bde,full_2026-07-06__rec_003043,model_af471cc4e529,config_60ee7fa24e26,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_e3e67790db59,full_2026-07-06__rec_003043,model_78760ba29751,config_77a4478e9b26,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_f37dc335797b,full_2026-07-06__rec_003043,model_f35a32a6436b,config_dcbabd4d7ffe,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_5496539f3e31,full_2026-07-06__rec_003043,model_f35a32a6436b,config_1be2942b6999,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_84fcd76e9fd3,full_2026-07-06__rec_003131,model_6b93a9600bf1,config_d20ec823eb71,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_e0db3750e2c7,full_2026-07-06__rec_003131,model_6b93a9600bf1,config_0e04c1ed51e4,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_9e462c7819b0,full_2026-07-06__rec_003131,model_6b93a9600bf1,config_4897976b13b9,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_e37e280eb801,full_2026-07-06__rec_003131,model_6b93a9600bf1,config_2e42258e0096,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_03df9dd1f40a,full_2026-07-06__rec_003131,model_6b93a9600bf1,config_2e42258e0096,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_eb37ae7bc053,full_2026-07-06__rec_003131,model_6b93a9600bf1,config_2e42258e0096,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_504a9017e136,full_2026-07-06__rec_003131,model_6b93a9600bf1,config_5d23996acb2c,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_5c3299a14655,full_2026-07-06__rec_003131,model_6b93a9600bf1,config_b915bb133de4,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_4449868be025,full_2026-07-06__rec_003131,model_6b93a9600bf1,config_46e064a3c0d1,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_6a62e21c93db,full_2026-07-06__rec_003188,model_0f8f776fb068,config_18304eae1e88,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_df28d4f6fd67,full_2026-07-06__rec_003188,model_9b1025af9fe7,config_8efd4f36f07e,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_46816780e725,full_2026-07-06__rec_003188,model_0f8f776fb068,config_ac510554df83,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_dd8e38c8f10d,full_2026-07-06__rec_003188,model_0f8f776fb068,config_ac510554df83,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_ebddf67fefd4,full_2026-07-06__rec_003188,model_9b1025af9fe7,config_a1b1aead09de,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_507b0019ae79,full_2026-07-06__rec_003188,model_9b1025af9fe7,config_a1b1aead09de,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_be99d57da557,full_2026-07-06__rec_003206,model_6694aa9f2590,config_f40fb484227c,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_21eb7f55a5cb,full_2026-07-06__rec_003206,model_72e70c356b7a,config_ee0bdb70b269,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_8ec148f22a65,full_2026-07-06__rec_003206,model_6694aa9f2590,config_9434f2689e74,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_ee1f4dbde15d,full_2026-07-06__rec_003206,model_72e70c356b7a,config_4a11406ae46f,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_818f0e3128ff,full_2026-07-06__rec_003206,model_6694aa9f2590,config_e5cd43ffa358,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_f2aef6e12c3a,full_2026-07-06__rec_003206,model_72e70c356b7a,config_344f483c8b5d,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_6e6e12bf204d,full_2026-07-06__rec_003206,model_6694aa9f2590,config_9ebf23b25393,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_aaa39b0c5aa3,full_2026-07-06__rec_003206,model_72e70c356b7a,config_a38519ecf168,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_76a243c3cd9d,full_2026-07-06__rec_003206,model_6694aa9f2590,config_b4e2ce033c22,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_d18659a37757,full_2026-07-06__rec_003206,model_72e70c356b7a,config_0575720b9f98,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_95b1852fc5f4,full_2026-07-06__rec_003206,model_6694aa9f2590,config_edc07f5d6e29,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_5ff04e63ef39,full_2026-07-06__rec_003206,model_72e70c356b7a,config_66d3fd06527c,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_8d63adfae7ac,full_2026-07-06__rec_003214,model_fba98a35871c,config_da25008dc492,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_907b394108c6,full_2026-07-06__rec_003214,model_77f5da416a80,config_805ccede2f3b,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_8dba88613ac4,full_2026-07-06__rec_003214,model_77f5da416a80,config_9f390f3de96c,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_8ab7d83662c7,full_2026-07-06__rec_003214,model_77f5da416a80,config_d235dfa27fba,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_1266d867c22a,full_2026-07-06__rec_003214,model_77f5da416a80,config_7c579f0ae115,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_296252896033,full_2026-07-06__rec_003214,model_77f5da416a80,config_93d6111bd0d4,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_8e681fc01a87,full_2026-07-06__rec_003214,model_77f5da416a80,config_4ee24c8d744b,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_59d034a752b8,full_2026-07-06__rec_003214,model_77f5da416a80,config_6011f840729d,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_f3c4de37c76d,full_2026-07-06__rec_003323,model_6a1d79c2e81c,config_3c89875f2614,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_7de6129d042f,full_2026-07-06__rec_003323,model_6a1d79c2e81c,config_3c89875f2614,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_2c2128dcddb3,full_2026-07-06__rec_003323,model_6a1d79c2e81c,config_fe46364f26ee,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_1b204f10d57b,full_2026-07-06__rec_003323,model_6a1d79c2e81c,config_fe46364f26ee,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_4487dad29d73,full_2026-07-06__rec_003323,model_6a1d79c2e81c,config_72100b5b5b86,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_fd38a0d4631c,full_2026-07-06__rec_003323,model_6a1d79c2e81c,config_72100b5b5b86,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_46dffe37ada4,full_2026-07-06__rec_003323,model_6a1d79c2e81c,config_6a1be0cac103,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_fb28f16be37b,full_2026-07-06__rec_003323,model_6a1d79c2e81c,config_6a1be0cac103,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_52285b2945fb,full_2026-07-06__rec_003323,model_382b827ca741,config_f8beb1aa7e3d,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_22f773f4ee00,full_2026-07-06__rec_003323,model_6a1d79c2e81c,config_a7d6fa3454ba,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_df861ea65ff9,full_2026-07-06__rec_003394,model_958497e0e4e2,config_67c7221374cf,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_e5dcb7e44939,full_2026-07-06__rec_003394,model_958497e0e4e2,config_67c7221374cf,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_4b44933472fc,full_2026-07-06__rec_003394,model_958497e0e4e2,config_2e7a71d91547,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_c0eec7eef6c6,full_2026-07-06__rec_003394,model_958497e0e4e2,config_c1b046f46613,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_ba08dd614cf3,full_2026-07-06__rec_003394,model_958497e0e4e2,config_39587c399935,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_e56839df26bb,full_2026-07-06__rec_003394,model_eb69df38d690,config_19b05e7c85c9,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_69cbd9b2d88e,full_2026-07-06__rec_003394,model_eb69df38d690,config_70f4f57394af,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_e5ae344ee988,full_2026-07-06__rec_003394,model_eb69df38d690,config_5186cec1eb6f,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_868df09e4253,full_2026-07-06__rec_003394,model_eb69df38d690,config_8bc02888dd08,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_f0f7e917ef10,full_2026-07-06__rec_003394,model_eb69df38d690,config_a35fa6d72c9f,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_7a621ea3343b,full_2026-07-06__rec_003394,model_eb69df38d690,config_7a991b79e1f1,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_0eff9dfb4512,full_2026-07-06__rec_003394,model_eb69df38d690,config_75afefd4f701,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_1d8ba8ebb625,full_2026-07-06__rec_003394,model_eb69df38d690,config_9876f232b0a8,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_19b8a1ffc223,full_2026-07-06__rec_003394,model_eb69df38d690,config_e8c9ec743ff0,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_0d42dedd9d53,full_2026-07-06__rec_003394,model_eb69df38d690,config_9bedfa97352f,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_954d5b459054,full_2026-07-06__rec_003394,model_eb69df38d690,config_8039ce04100c,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_b0ea0b18ac37,full_2026-07-06__rec_003394,model_eb69df38d690,config_1461dc56551a,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_65b1d7440e6c,full_2026-07-06__rec_003394,model_eb69df38d690,config_639fb82cda96,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_e994e51504a9,full_2026-07-06__rec_003394,model_eb69df38d690,config_c18674ca7394,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_75d24b8cf603,full_2026-07-06__rec_003394,model_eb69df38d690,config_0224cca50a71,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_69caefbd75a1,full_2026-07-06__rec_003394,model_eb69df38d690,config_8b8affa3bd0c,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_18bdd6a8183d,full_2026-07-06__rec_003434,model_4ae9868de1c9,config_4ccb1980ae00,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_9ab0d72dd00d,full_2026-07-06__rec_003434,model_4ae9868de1c9,config_02463c1a6545,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_324a8991212a,full_2026-07-06__rec_003434,model_4ae9868de1c9,config_e516832d189e,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_40fd38c19186,full_2026-07-06__rec_003434,model_4ae9868de1c9,config_96d55f31f26e,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_d7decdb9719d,full_2026-07-06__rec_003434,model_4ae9868de1c9,config_ca725f9d2b5b,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_973a54854497,full_2026-07-06__rec_003434,model_4ae9868de1c9,config_930eb89cb323,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_b9de6ef00cdb,full_2026-07-06__rec_003434,model_4ae9868de1c9,config_5d9aa28db19f,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_2bf38e178ec3,full_2026-07-06__rec_003434,model_4ae9868de1c9,config_657f6e97f266,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_56c528001309,full_2026-07-06__rec_003434,model_4ae9868de1c9,config_25be667e6a30,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_4481082b958d,full_2026-07-06__rec_003517,model_4361ad5c9fbb,config_af51668f2836,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_87d509a9589c,full_2026-07-06__rec_003517,model_4361ad5c9fbb,config_ccd0df06e096,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_4d04bd23e2d1,full_2026-07-06__rec_003517,model_4361ad5c9fbb,config_ccd0df06e096,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_923c186d7d07,full_2026-07-06__rec_003517,model_4361ad5c9fbb,config_ccd0df06e096,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_4949b4e43333,full_2026-07-06__rec_003517,model_4361ad5c9fbb,config_ccd0df06e096,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_f8ea4976270b,full_2026-07-06__rec_003517,model_4361ad5c9fbb,config_ccd0df06e096,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_51803f2831b6,full_2026-07-06__rec_003517,model_4361ad5c9fbb,config_2088ccbdb12b,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_ff0c287e0a54,full_2026-07-06__rec_003517,model_4361ad5c9fbb,config_63c0863f768c,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_3df5842842fc,full_2026-07-06__rec_003517,model_4361ad5c9fbb,config_63c0863f768c,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_031891f72cba,full_2026-07-06__rec_003517,model_4361ad5c9fbb,config_83ceba3558a5,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_a038366bc0a1,full_2026-07-06__rec_003517,model_4361ad5c9fbb,config_5b99f9b9b132,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_466f3e6b0aa2,full_2026-07-06__rec_003517,model_3c62ea9d84a1,config_d58a50cbf3a9,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_8abe04d840b4,full_2026-07-06__rec_003517,model_3c62ea9d84a1,config_7350e5ff691d,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_a11110cf2aec,full_2026-07-06__rec_003517,model_3c62ea9d84a1,config_4b359f05620b,revise_fields,"['carrier_family', 'carrier_subtype', 'evidence_quote', 'section_heading']",high,"The route is real and the training corpus is explicit, but the carrier is a dense biological embedding/masked-expression representation, not a text-native token stream. The narrow correction is to reclassify the carrier while keeping the rest of the grounded route intact."
route_d2c0253519a7,full_2026-07-06__rec_003517,model_4361ad5c9fbb,config_5415060bbfb1,revise_fields,"['route_label', 'uncertainty']",high,"The corpus-level HEK293T route is explicit, and the architecture clearly supports the dense continuous carrier. The only definite mismatch is the lifecycle label, which should be continued pretraining rather than pretraining."
route_f5d7c77286d0,full_2026-07-06__rec_003517,model_4361ad5c9fbb,config_6ed4f4895086,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_35251c451da2,full_2026-07-06__rec_003517,model_4361ad5c9fbb,config_91179db657f9,revise_fields,"['evidence_quote', 'insertion_or_fusion_verbatim']",high,"The held-out iPSC benchmark is explicit, and the route is real. The only field that needed correction was the insertion/fusion description, which should reflect direct application rather than repeat the task string."
route_af4e8d16f2af,full_2026-07-06__rec_003517,model_4361ad5c9fbb,config_b43e16861123,removed,[],high,"The paper supports the Replogle-Nadig benchmark family, but it does not establish K562 as a separate route-level source-to-model input. K562 appears only as one cell line within the broader dataset, so this route should be removed rather than relabeled."
route_cb00fd160f0d,full_2026-07-06__rec_003517,model_3c62ea9d84a1,config_1f75484a3514,revise_fields,"['carrier_family', 'carrier_subtype', 'fusion_topology', 'insertion_or_fusion_verbatim', 'model_visible_form_verbatim', 'source_object_normalized', 'text_role', 'transformation_chain_normalized', 'transformation_chain_verbatim']",medium,"This donor/time slice is a real evaluation context in Figure 5D, but the model-facing interface is the shared fixed-control-cell expression input rather than a text label. Recode the route to the common X-Cell expression carrier used for all primary T-cell contexts."
route_8a01f73645e7,full_2026-07-06__rec_003517,model_3c62ea9d84a1,config_1f75484a3514,revise_fields,"['carrier_family', 'carrier_subtype', 'fusion_topology', 'insertion_or_fusion_verbatim', 'model_visible_form_verbatim', 'source_object_normalized', 'text_role', 'transformation_chain_normalized', 'transformation_chain_verbatim']",medium,"Same evidentiary basis as D2 Rest. The donor label distinguishes a valid benchmark slice, but the actual input carrier is the shared fixed-control-cell expression set used at inference time."
route_2b4d0b79d9e9,full_2026-07-06__rec_003517,model_3c62ea9d84a1,config_1f75484a3514,revise_fields,"['carrier_family', 'carrier_subtype', 'fusion_topology', 'insertion_or_fusion_verbatim', 'model_visible_form_verbatim', 'source_object_normalized', 'text_role', 'transformation_chain_normalized', 'transformation_chain_verbatim']",medium,"This is one of the explicitly evaluated stimulation contexts in the primary-human-CD4+ T-cell benchmark. It remains a valid route, but its model-visible carrier is the same shared fixed-control-cell expression interface used for the other primary T-cell slices."
route_f278942a47d6,full_2026-07-06__rec_003517,model_3c62ea9d84a1,config_1f75484a3514,revise_fields,"['carrier_family', 'carrier_subtype', 'fusion_topology', 'insertion_or_fusion_verbatim', 'model_visible_form_verbatim', 'source_object_normalized', 'text_role', 'transformation_chain_normalized', 'transformation_chain_verbatim']",medium,"Same criterion as the other donor/time slices. The paper supports this as a distinct benchmark context, but not as a distinct carrier mechanism."
route_e0fbfe069c31,full_2026-07-06__rec_003517,model_3c62ea9d84a1,config_21f1208a7750,revise_fields,"['fusion_topology', 'insertion_or_fusion_verbatim', 'model_visible_form_verbatim', 'source_object_normalized', 'text_role', 'transformation_chain_normalized', 'transformation_chain_verbatim']",medium,"This slice is explicitly part of the primary human CD4+ T-cell zero-shot evaluation. The model-facing carrier is not the context label itself, but the shared control-cell expression interface used for inference and benchmarking."
route_2f2691a4449a,full_2026-07-06__rec_003517,model_3c62ea9d84a1,config_21f1208a7750,revise_fields,"['fusion_topology', 'insertion_or_fusion_verbatim', 'model_visible_form_verbatim', 'source_object_normalized', 'text_role', 'transformation_chain_normalized', 'transformation_chain_verbatim']",medium,"Same as D2 Stim48hr. The donor/time label is a valid evaluation slice, and the actual model input is the same fixed-control-cell expression interface described in the benchmark methods."
route_4ce86e93e133,full_2026-07-06__rec_003517,model_4361ad5c9fbb,config_d3c63587fdeb,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_b894cfca2ae9,full_2026-07-06__rec_003517,model_4361ad5c9fbb,config_3830c0dbaadd,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_4e7ca98b2c81,full_2026-07-06__rec_003517,model_4361ad5c9fbb,config_42bb192bb897,revise_fields,"['carrier_family', 'carrier_subtype', 'fusion_topology', 'insertion_or_fusion_verbatim', 'model_visible_form_verbatim', 'uncertainty']",medium,"This is a real zero-shot evaluation route, but the current record incorrectly casts it as a text-token stream. The paper instead supports a continuous transcriptome interface for held-out melanocyte progenitors, with TTA used for the zero-shot setting and cross-attention as the model-level fusion mechanism."
route_610bc0b9c6bb,full_2026-07-06__rec_003517,model_4361ad5c9fbb,config_d2acf290f10d,revise_fields,"['carrier_family', 'carrier_subtype', 'fusion_topology', 'insertion_or_fusion_verbatim', 'uncertainty']",high,"The primary human T-cell evaluation route is real, but the prior text-token carrier coding was unsupported. The paper's shared input interface is a gene-embedding plus continuous-value representation, so the narrow correction is to the carrier/fusion fields only."
route_f5893401e356,full_2026-07-06__rec_003517,model_4361ad5c9fbb,config_f19dfc5333f7,revise_fields,"['carrier_family', 'carrier_subtype', 'evidence_quote', 'fusion_topology', 'insertion_or_fusion_verbatim', 'model_visible_form_verbatim', 'text_role', 'uncertainty']",high,The Tahoe route is real and explicitly grounded as a zero-shot drug-perturbation evaluation set. The narrow correction is to replace the unsupported text-native carrier framing with the paper's actual control-transcriptome-plus-MOA-gene input mechanism and to drop the tokenizer-sequence wording.
route_9ace8021aa2c,full_2026-07-06__rec_003629,model_a2ae3a8f5414,config_966e748fa315,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_26eb3d665aaa,full_2026-07-06__rec_003629,model_a2ae3a8f5414,config_966e748fa315,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_f1d270cc5d39,full_2026-07-06__rec_003629,model_a2ae3a8f5414,config_ae19acdd8098,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_7c652f603a0e,full_2026-07-06__rec_003629,model_a2ae3a8f5414,config_ae19acdd8098,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_500d73af64a6,full_2026-07-06__rec_003629,model_a2ae3a8f5414,config_6e4c1b523c8d,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_be93bab9a08c,full_2026-07-06__rec_003629,model_a2ae3a8f5414,config_fca9663da8a4,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_cf88b829ce2c,full_2026-07-06__rec_003629,model_a2ae3a8f5414,config_b70ac59a3848,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_2c6e23e7d686,full_2026-07-06__rec_003629,model_a2ae3a8f5414,config_00294700e76f,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
