record_id,source_record_id,source_corpus,title,doi,docling_status,context_status,markdown,selected_section_count,selected_sections_json
full_2026-07-06__rec_003852,rec_003852,include,A Generative Foundation Model for Multimodal Histopathology,,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003852.md,6,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 29, ""line_end"": 38, ""original_chars"": 2276}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 39, ""line_end"": 56, ""original_chars"": 5160}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 153, ""line_end"": 168, ""original_chars"": 6258}, {""section_type"": ""data_representation"", ""heading"": ""Pretraining Datasets"", ""heading_level"": 4, ""line_start"": 171, ""line_end"": 174, ""original_chars"": 735}, {""section_type"": ""data_representation"", ""heading"": ""Model Architecture and Pretraining"", ""heading_level"": 4, ""line_start"": 175, ""line_end"": 196, ""original_chars"": 1934}, {""section_type"": ""data_representation"", ""heading"": ""Online Methods"", ""heading_level"": 3, ""line_start"": 169, ""line_end"": 236, ""original_chars"": 7200}]"
full_2026-07-06__rec_003902,rec_003902,include,CellSwarm: LLM-Driven Cell Agents Recapitulate Tumor Microenvironment Dynamics and Sense Indirect Genetic Perturbations,,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003902.md,6,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 2, ""line_start"": 19, ""line_end"": 24, ""original_chars"": 1728}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 25, ""line_end"": 38, ""original_chars"": 6529}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 145, ""line_end"": 174, ""original_chars"": 7499}, {""section_type"": ""data_representation"", ""heading"": ""Cell Agent Architecture"", ""heading_level"": 4, ""line_start"": 196, ""line_end"": 219, ""original_chars"": 4640}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 2, ""line_start"": 175, ""line_end"": 278, ""original_chars"": 12600}, {""section_type"": ""data_representation"", ""heading"": ""Method Details"", ""heading_level"": 3, ""line_start"": 194, ""line_end"": 278, ""original_chars"": 11820}]"
full_2026-07-06__rec_003963,rec_003963,include,Phenotypic Bioactivity Prediction as Open-set Biological Assay Querying,,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003963.md,5,"[{""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 93, ""line_end"": 202, ""original_chars"": 4704}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 580, ""line_end"": 665, ""original_chars"": 5092}, {""section_type"": ""data_representation"", ""heading"": ""Datasets and Pre-processing"", ""heading_level"": 3, ""line_start"": 890, ""line_end"": 1034, ""original_chars"": 6960}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 2, ""line_start"": 666, ""line_end"": 1222, ""original_chars"": 24947}, {""section_type"": ""data_representation"", ""heading"": ""Stage I: Multimodal Representation Learning"", ""heading_level"": 3, ""line_start"": 768, ""line_end"": 851, ""original_chars"": 4607}]"
june_update_2026-06-10__rec_000021,rec_000021,include,A fine-tuned genomic language model adds complementary nucleotide-context information to missense variant interpretation.,10.64898/2026.05.06.723362,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000021.md,4,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 5, ""line_start"": 11, ""line_end"": 14, ""original_chars"": 2126}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 2, ""line_start"": 1019, ""line_end"": 1102, ""original_chars"": 2493}, {""section_type"": ""data_representation"", ""heading"": ""Reference-alternate difference improves the allele-aware input representation"", ""heading_level"": 3, ""line_start"": 339, ""line_end"": 370, ""original_chars"": 1429}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 2, ""line_start"": 1103, ""line_end"": 1835, ""original_chars"": 38375}]"
june_update_2026-06-10__rec_000092,rec_000092,include,PlantGFM: A Genomic Foundation Model for Discovery and Creation of Plant Genes,10.1002/advs.75772,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000092.md,8,"[{""section_type"": ""abstract"", ""heading"": ""ABSTRACT"", ""heading_level"": 3, ""line_start"": 17, ""line_end"": 20, ""original_chars"": 1464}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 21, ""line_end"": 44, ""original_chars"": 8461}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 175, ""line_end"": 182, ""original_chars"": 2044}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 3, ""line_start"": 183, ""line_end"": 188, ""original_chars"": 1176}, {""section_type"": ""data_representation"", ""heading"": ""Data Preparation and Pre-Processing"", ""heading_level"": 4, ""line_start"": 213, ""line_end"": 216, ""original_chars"": 1056}, {""section_type"": ""data_representation"", ""heading"": ""Architecture and Pretraining of PlantGFM"", ""heading_level"": 4, ""line_start"": 47, ""line_end"": 54, ""original_chars"": 3013}, {""section_type"": ""data_representation"", ""heading"": ""PlantGFM Architecture"", ""heading_level"": 4, ""line_start"": 191, ""line_end"": 194, ""original_chars"": 634}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 3, ""line_start"": 189, ""line_end"": 288, ""original_chars"": 16884}]"
june_update_2026-06-10__rec_000118,rec_000118,include,CodonMoE: DNA language models for codon-dependent mRNA prediction,10.1093/bioinformatics/btag285,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000118.md,3,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 7, ""line_start"": 11, ""line_end"": 16, ""original_chars"": 1497}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 17, ""line_end"": 43, ""original_chars"": 6878}, {""section_type"": ""data_representation"", ""heading"": ""Tasks and datasets"", ""heading_level"": 3, ""line_start"": 102, ""line_end"": 105, ""original_chars"": 1665}]"
june_update_2026-06-10__rec_000121,rec_000121,include,RVQ-Alpha: Bridging Single-Cell Transcriptomics and Large Language Models via Discrete Tokenization and Verifiable Reinforcement Learning,10.64898/2026.04.20.719773,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000121.md,7,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 4, ""line_start"": 7, ""line_end"": 26, ""original_chars"": 2192}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 27, ""line_end"": 54, ""original_chars"": 8495}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 2, ""line_start"": 990, ""line_end"": 1073, ""original_chars"": 11780}, {""section_type"": ""data_representation"", ""heading"": ""Datasets"", ""heading_level"": 3, ""line_start"": 623, ""line_end"": 666, ""original_chars"": 3267}, {""section_type"": ""data_representation"", ""heading"": ""Supplementary G: LCAD Resolution Cascade and Per-Dataset Coverage"", ""heading_level"": 3, ""line_start"": 1246, ""line_end"": 1273, ""original_chars"": 3256}, {""section_type"": ""data_representation"", ""heading"": ""Supplementary H: Per-Dataset Cross-System Accuracy"", ""heading_level"": 3, ""line_start"": 1274, ""line_end"": 1343, ""original_chars"": 9566}, {""section_type"": ""data_representation"", ""heading"": ""Supplementary E: RVQ Tokenizer Architecture, Training, and Vocabulary Expansion"", ""heading_level"": 3, ""line_start"": 1193, ""line_end"": 1235, ""original_chars"": 4524}]"
june_update_2026-06-10__rec_000133,rec_000133,include,GenNA: Conditional generation of nucleotide sequences guided by natural-language annotations,10.64898/2026.04.22.720063,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000133.md,6,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 68, ""line_end"": 145, ""original_chars"": 1978}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 679, ""line_end"": 752, ""original_chars"": 5777}, {""section_type"": ""data_representation"", ""heading"": ""Pretraining corpus construction"", ""heading_level"": 5, ""line_start"": 755, ""line_end"": 812, ""original_chars"": 2383}, {""section_type"": ""data_representation"", ""heading"": ""Architecture and pretraining of the GenNA foundation model"", ""heading_level"": 5, ""line_start"": 208, ""line_end"": 283, ""original_chars"": 3030}, {""section_type"": ""data_representation"", ""heading"": ""Model architecture and configuration"", ""heading_level"": 5, ""line_start"": 871, ""line_end"": 880, ""original_chars"": 1293}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 3, ""line_start"": 753, ""line_end"": 1225, ""original_chars"": 23185}]"
june_update_2026-06-10__rec_000139,rec_000139,include,Carbon: Decoding the Language of Life,10.64898/2026.05.22.727119,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000139.md,6,"[{""section_type"": ""abstract"", ""heading"": ""ABSTRACT"", ""heading_level"": 3, ""line_start"": 11, ""line_end"": 14, ""original_chars"": 3224}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 15, ""line_end"": 45, ""original_chars"": 10116}, {""section_type"": ""data_representation"", ""heading"": ""Embedding Representation"", ""heading_level"": 2, ""line_start"": 521, ""line_end"": 582, ""original_chars"": 10849}, {""section_type"": ""data_representation"", ""heading"": ""CARBON Training Corpus"", ""heading_level"": 3, ""line_start"": 114, ""line_end"": 159, ""original_chars"": 9016}, {""section_type"": ""data_representation"", ""heading"": ""Pre-training Data Source: GENERator vs OpenGenome2 eukaryote subset"", ""heading_level"": 3, ""line_start"": 920, ""line_end"": 927, ""original_chars"": 303}, {""section_type"": ""data_representation"", ""heading"": ""Model Architecture"", ""heading_level"": 3, ""line_start"": 208, ""line_end"": 237, ""original_chars"": 2917}]"
june_update_2026-06-10__rec_000142,rec_000142,include,OryzaG3: A Single-species Genomic Foundation Model Pretrained on Rice Pangenome,10.64898/2026.05.22.727045,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000142.md,6,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 44, ""line_end"": 99, ""original_chars"": 1245}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 100, ""line_end"": 142, ""original_chars"": 3786}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 468, ""line_end"": 535, ""original_chars"": 4610}, {""section_type"": ""data_representation"", ""heading"": ""Rice pangenome dataset and preprocessing"", ""heading_level"": 3, ""line_start"": 538, ""line_end"": 595, ""original_chars"": 1317}, {""section_type"": ""data_representation"", ""heading"": ""OryzaG3 model architecture"", ""heading_level"": 3, ""line_start"": 602, ""line_end"": 661, ""original_chars"": 1211}, {""section_type"": ""data_representation"", ""heading"": ""Materials and Methods"", ""heading_level"": 2, ""line_start"": 536, ""line_end"": 805, ""original_chars"": 10632}]"
june_update_2026-06-10__rec_000148,rec_000148,include,"SciCore-Omics: a tri-modal foundation model unifying histology, spatial transcriptomics and language for spatial biology",10.64898/2026.05.30.728937,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000148.md,6,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 5, ""line_start"": 23, ""line_end"": 36, ""original_chars"": 5739}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 111, ""line_end"": 124, ""original_chars"": 3361}, {""section_type"": ""data_representation"", ""heading"": ""Spot-level preprocessing and transcriptome-to-language supervision"", ""heading_level"": 3, ""line_start"": 153, ""line_end"": 170, ""original_chars"": 3779}, {""section_type"": ""data_representation"", ""heading"": ""Training corpus construction and progressive multimodal alignment"", ""heading_level"": 3, ""line_start"": 171, ""line_end"": 180, ""original_chars"": 2762}, {""section_type"": ""data_representation"", ""heading"": ""Model architecture"", ""heading_level"": 3, ""line_start"": 135, ""line_end"": 152, ""original_chars"": 2248}, {""section_type"": ""data_representation"", ""heading"": ""Online Methods"", ""heading_level"": 2, ""line_start"": 125, ""line_end"": 272, ""original_chars"": 28095}]"
june_update_2026-06-10__rec_000152,rec_000152,include,H2O: A Foundation Model Bridging Histopathology to Spatial Multi-Omics Profiling,10.64898/2026.04.21.717342,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000152.md,7,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 2, ""line_start"": 149, ""line_end"": 152, ""original_chars"": 2029}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 153, ""line_end"": 314, ""original_chars"": 6784}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 1231, ""line_end"": 1410, ""original_chars"": 6786}, {""section_type"": ""data_representation"", ""heading"": ""Fig. 1 | Training datasets, model architecture, and applications of H2O."", ""heading_level"": 4, ""line_start"": 311, ""line_end"": 314, ""original_chars"": 1102}, {""section_type"": ""data_representation"", ""heading"": ""Datasets"", ""heading_level"": 4, ""line_start"": 1413, ""line_end"": 1424, ""original_chars"": 2271}, {""section_type"": ""data_representation"", ""heading"": ""constructs 3D architecture to explore tumor dynamics"", ""heading_level"": 4, ""line_start"": 853, ""line_end"": 958, ""original_chars"": 1488}, {""section_type"": ""data_representation"", ""heading"": ""Fig. 5 | H2O constructs 3D tumor architecture with clinical translational potential."", ""heading_level"": 4, ""line_start"": 959, ""line_end"": 968, ""original_chars"": 3270}]"
june_update_2026-06-10__rec_000194,rec_000194,include,Bio-BLIP: A Multimodal Architecture for Transferable Reasoning in Genomic Variant Interpretation,10.64898/2026.05.12.724740,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000194.md,4,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 19, ""line_end"": 22, ""original_chars"": 1662}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 23, ""line_end"": 40, ""original_chars"": 5799}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion and Conclusion"", ""heading_level"": 2, ""line_start"": 234, ""line_end"": 286, ""original_chars"": 11549}, {""section_type"": ""data_representation"", ""heading"": ""Bio-BLIP: A Multimodal Architecture for Transferable Reasoning in Genomic Variant Interpretation"", ""heading_level"": 2, ""line_start"": 1, ""line_end"": 22, ""original_chars"": 2051}]"
june_update_2026-06-10__rec_000246,rec_000246,include,OmicsLM: A Multimodal Large Language Model for Multi-Sample Omics Reasoning,,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000246.md,7,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 9, ""line_end"": 18, ""original_chars"": 2398}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 19, ""line_end"": 35, ""original_chars"": 4403}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 2, ""line_start"": 203, ""line_end"": 273, ""original_chars"": 15845}, {""section_type"": ""data_representation"", ""heading"": ""Training data"", ""heading_level"": 2, ""line_start"": 74, ""line_end"": 95, ""original_chars"": 4741}, {""section_type"": ""data_representation"", ""heading"": ""Datasets"", ""heading_level"": 3, ""line_start"": 295, ""line_end"": 298, ""original_chars"": 355}, {""section_type"": ""data_representation"", ""heading"": ""Replogle and Nadig Datasets"", ""heading_level"": 4, ""line_start"": 346, ""line_end"": 349, ""original_chars"": 647}, {""section_type"": ""data_representation"", ""heading"": ""Model Architecture"", ""heading_level"": 3, ""line_start"": 50, ""line_end"": 73, ""original_chars"": 3840}]"
june_update_2026-06-10__rec_000248,rec_000248,include,Cell2Text: Multimodal LLM for generating textual descriptions from single-cell RNA-Seq profiles,,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000248.md,7,"[{""section_type"": ""abstract"", ""heading"": ""ABSTRACT"", ""heading_level"": 3, ""line_start"": 17, ""line_end"": 20, ""original_chars"": 1462}, {""section_type"": ""introduction"", ""heading"": ""INTRODUCTION"", ""heading_level"": 2, ""line_start"": 21, ""line_end"": 33, ""original_chars"": 2984}, {""section_type"": ""discussion_conclusion"", ""heading"": ""CONCLUSION"", ""heading_level"": 2, ""line_start"": 188, ""line_end"": 254, ""original_chars"": 16186}, {""section_type"": ""data_representation"", ""heading"": ""DATASET CONSTRUCTION"", ""heading_level"": 4, ""line_start"": 109, ""line_end"": 118, ""original_chars"": 1480}, {""section_type"": ""data_representation"", ""heading"": ""DATASET CONSTRUCTION DETAILS"", ""heading_level"": 2, ""line_start"": 255, ""line_end"": 292, ""original_chars"": 4713}, {""section_type"": ""data_representation"", ""heading"": ""DATASET STATISTICS AND DISTRIBUTIONS"", ""heading_level"": 2, ""line_start"": 293, ""line_end"": 336, ""original_chars"": 3557}, {""section_type"": ""data_representation"", ""heading"": ""MODEL ARCHITECTURE"", ""heading_level"": 3, ""line_start"": 56, ""line_end"": 76, ""original_chars"": 3374}]"
june_update_2026-06-10__rec_000308,rec_000308,include,MT-ConBiFormer-GPT: multi-target molecular generation for low-data drug discovery via a contrastive BiFormer-GPT architecture and curriculum learning with cross …,10.1093/bib/bbag079,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000308.md,5,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 31, ""line_end"": 38, ""original_chars"": 2464}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 39, ""line_end"": 70, ""original_chars"": 9014}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 249, ""line_end"": 276, ""original_chars"": 6932}, {""section_type"": ""data_representation"", ""heading"": ""MT-ConBiFormer-GPT: multi-target molecular generation for low-data drug discovery via a contrastive BiFormer-GPT architecture and curriculum learning with cross-domain gener alization"", ""heading_level"": 2, ""line_start"": 9, ""line_end"": 367, ""original_chars"": 62152}, {""section_type"": ""data_representation"", ""heading"": ""Proposed method"", ""heading_level"": 3, ""line_start"": 71, ""line_end"": 76, ""original_chars"": 1392}]"
june_update_2026-06-10__rec_000350,rec_000350,include,OmniGene-4: a unified bio-language MoE model with router-level interpretability,10.64898/2026.05.12.724542,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000350.md,6,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 5, ""line_start"": 9, ""line_end"": 18, ""original_chars"": 3090}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 19, ""line_end"": 50, ""original_chars"": 8402}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 305, ""line_end"": 326, ""original_chars"": 5942}, {""section_type"": ""data_representation"", ""heading"": ""Architecture"", ""heading_level"": 3, ""line_start"": 53, ""line_end"": 70, ""original_chars"": 797}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 2, ""line_start"": 51, ""line_end"": 172, ""original_chars"": 8226}, {""section_type"": ""data_representation"", ""heading"": ""Representation vs alignment: a training-stage factorization"", ""heading_level"": 3, ""line_start"": 307, ""line_end"": 312, ""original_chars"": 1681}]"
june_update_2026-06-10__rec_000370,rec_000370,include,MGM as a Large‐Scale Pretrained Foundation Model for Microbiome Analyses in Diverse Contexts,10.1101/2024.12.30.630825,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000370.md,7,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 4, ""line_start"": 13, ""line_end"": 16, ""original_chars"": 1787}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 4, ""line_start"": 27, ""line_end"": 42, ""original_chars"": 6894}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 4, ""line_start"": 135, ""line_end"": 144, ""original_chars"": 5353}, {""section_type"": ""data_representation"", ""heading"": ""Sample Representation"", ""heading_level"": 4, ""line_start"": 169, ""line_end"": 172, ""original_chars"": 421}, {""section_type"": ""data_representation"", ""heading"": ""Methods Data Preprocessing"", ""heading_level"": 3, ""line_start"": 145, ""line_end"": 208, ""original_chars"": 7704}, {""section_type"": ""data_representation"", ""heading"": ""Microcorpus-260K and MGM architecture"", ""heading_level"": 4, ""line_start"": 45, ""line_end"": 52, ""original_chars"": 1628}, {""section_type"": ""data_representation"", ""heading"": ""Model Architecture"", ""heading_level"": 4, ""line_start"": 151, ""line_end"": 164, ""original_chars"": 2258}]"
july_update_2026-07-06__rec_000046,rec_000046,include,HoloCell: A Generative Foundation Model for Holistic Cellular Modeling,10.64898/2026.06.07.730684,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000046.md,7,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 5, ""line_start"": 19, ""line_end"": 22, ""original_chars"": 2171}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 23, ""line_end"": 36, ""original_chars"": 6330}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 123, ""line_end"": 136, ""original_chars"": 4875}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 3, ""line_start"": 137, ""line_end"": 142, ""original_chars"": 1684}, {""section_type"": ""data_representation"", ""heading"": ""Data Collection and Preprocessing"", ""heading_level"": 2, ""line_start"": 145, ""line_end"": 156, ""original_chars"": 3427}, {""section_type"": ""data_representation"", ""heading"": ""Model Architecture"", ""heading_level"": 2, ""line_start"": 187, ""line_end"": 228, ""original_chars"": 2082}, {""section_type"": ""data_representation"", ""heading"": ""Representation Learning for Single Omics"", ""heading_level"": 2, ""line_start"": 55, ""line_end"": 70, ""original_chars"": 6291}]"
july_update_2026-07-06__rec_000050,rec_000050,include,How Post-Training Shapes Biological Reasoning Models,,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000050.md,6,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 43, ""line_end"": 46, ""original_chars"": 1677}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 47, ""line_end"": 66, ""original_chars"": 4610}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 200, ""line_end"": 361, ""original_chars"": 31884}, {""section_type"": ""data_representation"", ""heading"": ""Pathway Prediction Dataset and Construction"", ""heading_level"": 3, ""line_start"": 364, ""line_end"": 371, ""original_chars"": 2509}, {""section_type"": ""data_representation"", ""heading"": ""Target Identification Dataset and Simplifications Relative to MEDEA"", ""heading_level"": 3, ""line_start"": 372, ""line_end"": 379, ""original_chars"": 2737}, {""section_type"": ""data_representation"", ""heading"": ""Protein Function Prediction Dataset and Simplifications Relative to BioReason-Pro"", ""heading_level"": 3, ""line_start"": 380, ""line_end"": 387, ""original_chars"": 3001}]"
july_update_2026-07-06__rec_000060,rec_000060,include,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,10.64898/2026.06.16.732397,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000060.md,8,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 5, ""line_start"": 7, ""line_end"": 20, ""original_chars"": 3023}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 21, ""line_end"": 34, ""original_chars"": 3620}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 384, ""line_end"": 413, ""original_chars"": 5464}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 2, ""line_start"": 414, ""line_end"": 453, ""original_chars"": 7241}, {""section_type"": ""data_representation"", ""heading"": ""Training Data and Split: hca\\_train/val/test"", ""heading_level"": 3, ""line_start"": 61, ""line_end"": 87, ""original_chars"": 2713}, {""section_type"": ""data_representation"", ""heading"": ""Single-cell expression corpus"", ""heading_level"": 4, ""line_start"": 63, ""line_end"": 87, ""original_chars"": 2671}, {""section_type"": ""data_representation"", ""heading"": ""Datasets and Evaluation Tasks"", ""heading_level"": 2, ""line_start"": 165, ""line_end"": 264, ""original_chars"": 3227}, {""section_type"": ""data_representation"", ""heading"": ""HCA Training Corpus Characterization"", ""heading_level"": 2, ""line_start"": 454, ""line_end"": 459, ""original_chars"": 634}]"
july_update_2026-07-06__rec_000073,rec_000073,include,Generating antimicrobial peptides via genomic transfer learning,10.64898/2026.06.16.732639,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000073.md,6,"[{""section_type"": ""introduction"", ""heading"": ""INTRODUCTION"", ""heading_level"": 3, ""line_start"": 23, ""line_end"": 36, ""original_chars"": 3281}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 4, ""line_start"": 207, ""line_end"": 216, ""original_chars"": 2963}, {""section_type"": ""data_representation"", ""heading"": ""Datasets"", ""heading_level"": 5, ""line_start"": 43, ""line_end"": 48, ""original_chars"": 1260}, {""section_type"": ""data_representation"", ""heading"": ""Datasets"", ""heading_level"": 5, ""line_start"": 87, ""line_end"": 90, ""original_chars"": 542}, {""section_type"": ""data_representation"", ""heading"": ""Architecture Comparison"", ""heading_level"": 5, ""line_start"": 95, ""line_end"": 100, ""original_chars"": 1410}, {""section_type"": ""data_representation"", ""heading"": ""Minimum Inhibitory Concentration (MIC) Predictor: Benchmarking, Calibration, and Architecture Selection"", ""heading_level"": 4, ""line_start"": 151, ""line_end"": 158, ""original_chars"": 268}]"
