record_id,title,doi,final_decision,final_code,uncertainty_reason,final_source,final_rationale,evidence_snippet,scope_primary_exclusion_code,scope_uncertainty_reason,architecture_primary_exclusion_code,architecture_uncertainty_reason
rec_000171,Annotation-free sequence-level multimodal graph learning reveals gut microbiome signatures of atherosclerotic cardiovascular disease,10.64898/2026.05.24.727482,EXCLUDE,EC2_no_text_component,none,adjudicator,"A new graph-learning framework is presented for gut metagenomic DNA, but it is not a text-based model. The abstract only supports pretrained genomic embeddings plus bio sequence data, not a generative text-bio bridge.","""directly from gut metagenomic DNA fragments""; ""integrates pretrained genomic language-model embeddings""",application_wrapper,none,EC3_not_generative,none
rec_000172,C110-23 Unlocking Personalized Risk: Multi-modal Graph-based Deep Learning for Stage I NSCLC Recurrence,10.1093/ajrccm/aamag162.4051,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000173,"Scalable, Generalizable, and Uncertainty-Aware Integration of Spatial Multi-Omics Across Diverse Modalities and Platforms with SCIGMA",10.64898/2026.04.19.718223,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000174,Longitudinal Multi-Modal Self-Supervised Transformer Framework For Early Prediction And Progression Modeling Of Alzheimer's Disease,10.25258/ijddt.16.12s.75,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000175,"Reading the Cell, Designing the Cure: Perturbation-Conditioned Molecular Diffusion for Function-Oriented Drug Design",,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_000176,CellFuse enables Multi-modal Integration of Single-cell and Spatial Proteomics Data for Systems-level Analysis in Cancer,10.1158/0008-5472.can-25-3699,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000177,Cross-modality AI modeling of histopathology images to stratify outcomes among patients treated with hormonal or chemo-hormonal therapy in ER+/HER2− breast cancer.,10.1200/jco.2026.44.16_suppl.1028,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000178,"AI-Enabled Text Mining: A Paradigm Shift in Disease Prediction, Drug Discovery, and Clinical Research",10.64659/jomi/215260,EXCLUDE,review_editorial,none,adjudicator,"This is explicitly a review of AI-enabled text mining across biomedical sources rather than a primary model paper. It discusses NLP, transformers, and large language models, but only in a review context.","""This review examines the evolution of AI-driven text mining""; ""clinical notes, electronic health records, biomedical literature""",review_editorial,none,review_editorial,none
rec_000179,Deciphering the glioblastoma microenvironmental landscape with multi-modal radiogenomics to guide prognosis and personalized therapy,10.1186/s12967-026-08226-7,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000180,"Artificial Intelligence for Colorectal Surgeons - Part II: Research Applications, Challenges in Adoption and Practical Resources",10.1097/dcr.0000000000004178,EXCLUDE,review_editorial,generative_status_unclear,adjudicator,"The abstract states this is a comprehensive literature review on AI in colorectal surgery. It mentions foundation models and NLP, but does not clearly describe a generative model paper.","""Comprehensive literature review""; ""Foundation models unlock analysis of unstructured electronic health record data at scale""",review_editorial,none,review_editorial,none
rec_000181,Next-Generation Skin Cancer Detection Using Efficient Fuzzy Fusion of Genomic and Imaging Data,10.64898/2026.06.05.26355024,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000182,Hidden State Genomics: Graph-Based Analysis of Sparse Auto-Encoder Feature Activity in Genomic Language Models,10.64898/2026.05.13.725007,EXCLUDE,EC2_no_text_component,none,adjudicator,"This is an interpretability study of a pre-trained genomic language model, not a text-bio model. The record supports a foundation model but no natural-language text component or substantive text-bio bridge.","""Pre-trained genomic language model (gLM) representations""; ""Nucleotide Transformer v2 (500M)""",EC2_no_substantive_text_bio_bridge,none,EC3_not_generative,generative_status_unclear
rec_000183,LDARNet: DNA Adaptive Representation Network with Learnable Tokenization for Genomic Modeling,,EXCLUDE,EC2_no_substantive_text_bio_bridge,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_substantive_text_bio_bridge,none,none,none
rec_000184,MyeGPT: an AI agent for Multiple Myeloma,10.64898/2026.05.14.26353252,EXCLUDE,application_wrapper,foundation_model_evidence_unclear,adjudicator,"MyeGPT is described as an agent that turns natural language into analyses on an existing dataset, which is wrapper-style usage rather than a new foundation model. The abstract does not clearly identify the underlying model.","""converts natural language into de novo analyses""; ""We deploy the agent as a ready-to-use browser application""",application_wrapper,none,application_wrapper,foundation_model_evidence_unclear
rec_000185,Development and clinical utility of an H&E-based tumor origin prediction model.,10.1200/jco.2026.44.16_suppl.3021,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_000186,A Multimodal Neural Network Model for Early Recurrence Prediction in Lung Adenocarcinoma,10.64898/2026.05.14.725244,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000187,"Artificial intelligence integrated multi-omics and multimodal studies promote the efficacy of neoadjuvant chemotherapy in breast cancer: opportunities, challenges, and future perspectives.",10.1186/s13058-026-02303-x,EXCLUDE,review_editorial,none,adjudicator,"The title signals a review-style article on AI-integrated multi-omics in breast cancer, with no abstract text describing a primary model. No text-bio bridge or foundation-model evidence is stated.","""opportunities, challenges, and future perspectives""",review_editorial,none,none,paper_type_unclear
rec_000188,GMRNet: Deep Residual Network–Based Radiopathomic Glioma Classification with the Fusion of Multi-omics Data,10.1145/3812544,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000189,Cross-Modal Self-Attention Fusion for Breast Cancer Subtype Classification Using Multi-Omics Data,10.23950/jcmk/18568,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000190,Explainable Multimodal Deep Learning for Huntington’s Disease Forecasting using EfficientNet-B3 and Graph Neural Networks,10.1109/ICOEI68323.2026.11541909,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000191,Vibe Coding Specificity Foundation Models,10.64898/2026.06.04.730134,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
rec_000192,Artificial Intelligence-Driven Antibody-Drug Conjugate Development for Chronic Neuropathic Pain: From Target Discovery to Clinical Translation,10.71423/aimed.20260606,EXCLUDE,review_editorial,text_component_unclear,adjudicator,"The abstract says this is a review providing a conceptual framework, not a primary model paper. It mentions protein language models and generative AI as topics, but not a candidate text-bio model.","""this review provides a systematic and comprehensive conceptual framework""; ""protein language models""; ""generative AI""",review_editorial,text_component_unclear,review_editorial,none
rec_000193,Bioactive peptides targeting dyslipidemia and atherosclerosis: from computational discovery and data bottlenecks to precision medicine translation,10.3389/fmolb.2026.1818173,EXCLUDE,review_editorial,text_component_unclear,adjudicator,"This is a review of bioactive peptide discovery and translation, not a primary model paper. The abstract discusses computational approaches, including generative design, only at the field level.","""from computational discovery and data bottlenecks to precision medicine translation""; ""machine learning classifiers and protein language models to ... generative design""",review_editorial,none,review_editorial,none
rec_000194,Bio-BLIP: A Multimodal Architecture for Transferable Reasoning in Genomic Variant Interpretation,10.64898/2026.05.12.724740,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
rec_000195,"Can Deep Learning Predict Inducibility of Stress-Responsive Gene Expression from DNA Sequence in
 Arabidopsis thaliana?",10.1093/insilicoplants/diag012,EXCLUDE,EC3_not_generative,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,none,none,EC3_not_generative,none
rec_000196,Deep Learning Approaches for Efficient and Accurate DNA Sequence Alignment Using Large Language Models,10.3390/cmsf2026013004,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_000197,Accurate delineation of cellular niches via integrated spatial transcriptomics and histological imaging with SYMOL,10.1101/gr.281603.125,EXCLUDE,EC2_no_text_component,foundation_model_evidence_unclear,adjudicator,"SYMOL is a new self-supervised multimodal framework for spatial transcriptomics and histology, but the abstract contains no text or language component. The model is not described as generative, and foundation-model status is not established.","""integrates spatial coordinates, gene expression, and histological images""; ""unified synergistic self-supervised multimodal framework""",EC2_no_text_component,none,EC3_not_generative,foundation_model_evidence_unclear
rec_000198,"Artificial Intelligence in Early Cancer Detection: Advances, Challenges, and Future Perspectives",10.54254/2753-8818/2026.au33347,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000199,Abstract LB159: A practical guideline for benchmarking unimodal and multimodal foundation models on spatial transcriptomics data in oncology,10.1158/1538-7445.am2026-lb159,EXCLUDE,benchmark_resource,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,benchmark_resource,none,benchmark_resource,none
rec_000200,Attention-Based Multimodal Survival Prediction with Cross-Modal Bilinear Fusion,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000201,Combining Spatial Multi‐Omics Data to Decipher Spatial Domains and Elucidate Cell Heterogeneity Based on Self‐Supervised Graph Learning,10.1002/advs.75533,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000202,ChatDIA: A zero-shot large language model workflow for targeted analysis of data-independent acquisition mass spectrometry data,10.64898/2026.02.11.705360,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_000203,A Cross-Modal Attention Framework for Robust Cancer Detection,10.25258/ijddt.16.33s.61,EXCLUDE,EC2_no_text_component,foundation_model_evidence_unclear,adjudicator,"This is a primary multimodal cancer classification model using imaging, genomics, and EHR data, but no substantive text component is described. The architecture is discriminative rather than generative, and foundation-model evidence is not established.","""radiological volumetric scans, whole-slide histopathology images, high-dimensional genomic profiles, and structured electronic health records""",EC2_no_text_component,none,EC3_not_generative,foundation_model_evidence_unclear
rec_000204,AI–assisted survival prediction in glioma: Meta-analysis of prospective and controlled studies.,10.1200/jco.2026.44.16_suppl.e14000,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000205,"ADAPT-BC: A Trust-Gated, Adaptive Framework to UncertaintyAware Survival Prognosis of Breast Cancer on the METABRIC Data",10.25258/ijddt.16.42s.26,EXCLUDE,EC1_no_bio_modality,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC1_no_bio_modality,none,EC3_not_generative,none
rec_000206,Abstract LB014: HSPBP1 9 bp insertion mutation concurrent with pro-apoptosis and NF-κB genomic integrity predicts response to bortezomib-mediated proteasome inhibition in recurrent glioblastoma treated in NCT03643549 trial,10.1158/1538-7445.am2026-lb014,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000207,Explainable multimodal brain tumor classification via hybrid attention networks across MRI and radiogenomic features,10.55493/5003.v16i2.6011,EXCLUDE,EC2_no_text_component,foundation_model_evidence_unclear,adjudicator,"The paper proposes a multimodal brain tumor classifier combining MRI and radiogenomic features, with no substantive text component described. It uses self-supervised pretraining, but not clear foundation-model evidence, and it is not generative.","""combines multi-sequence MRI images and radiogenomic features""; ""self-supervised pretraining""",EC2_no_text_component,none,EC3_not_generative,foundation_model_evidence_unclear
rec_000208,"AI-Driven Predictive Analytics for Multi-Hazard Infectious Disease Outbreak Forecasting in Low- And Middle-Income Countries: A Systematic Review and Meta-Analysis of Multimodal Data Fusion Approaches, Implementation Barriers, and Equity Pathways",10.47772/ijriss.2026.100500154,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000209,A trainable language model for modulating translation rates in non-model organisms by generating upstream untranslated region sequence libraries,10.64898/2026.04.18.719341,EXCLUDE,EC4_no_foundation_model_evidence,none,adjudicator,"The abstract describes a generative language model that creates novel 5'-UTR libraries and is experimentally tested in bacteria. However, it is a simple n-gram approach, not a foundation-model-style system.","""simple generative approach for creating synthetic 5′-UTR libraries""; ""sliding-window n-gram language model""",none,none,none,foundation_model_evidence_unclear
rec_000210,AttMM: Attention-Augmented Multimodal Deep Learning Architecture for Quantitative Phenotyping of Prostate Cancer Cells in Imaging Flow Cytometry,10.1109/ACCESS.2026.3680427,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000211,Geometric coherence of single-cell CRISPR perturbations reveals regulatory architecture and predicts cellular stress,,EXCLUDE,EC2_no_text_component,none,adjudicator,"This is a CRISPR perturbation analysis paper with no text/language component. scGPT appears only as a confirmatory embedding reference, not as the studied model.","""single-cell CRISPR datasets""; ""magnitude-stability relationship persists in scGPT foundation model embeddings""",EC2_no_text_component,none,EC3_not_generative,paper_type_unclear
rec_000212,MINA: linear probes reveal coding-sequence family signal in frozen DNA encoders,10.64898/2026.05.25.727711,EXCLUDE,benchmark_resource,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,benchmark_resource,none,benchmark_resource,none
rec_000213,Single-cell foundation models reveal context-sensitive cancer programmes under subtype shift,10.64898/2026.04.28.721114,EXCLUDE,application_wrapper,none,adjudicator,"The abstract describes fine-tuning existing scFMs, Geneformer and scGPT, for cancer subtype classification. That is downstream application use rather than a new generative text-bio model.","""we fine-tuned two widely used scFMs, Geneformer and scGPT""",EC2_no_text_component,none,application_wrapper,none
rec_000214,Benchmarking single-cell foundation models for real-world RNA-seq data integration,10.64898/2026.04.17.719314,EXCLUDE,benchmark_resource,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,benchmark_resource,none,benchmark_resource,none
rec_000215,LAIOR: a hyperbolic neural ODE variational framework for interpretable single-cell manifold learning and trajectory inference,10.3389/fgene.2026.1838613,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_000216,The next paradigm in bioinformatics: a review of multi-agent systems and foundational models for end-to-end scientific discovery,10.1093/bib/bbag245,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000217,Benchmarking Static Gene Regulatory Network Reconstruction and Dynamic Transition Probing in Single-Cell Foundation Models,10.64898/2026.05.17.725083,EXCLUDE,benchmark_resource,none,adjudicator,"This is a benchmark of six single-cell foundation models and baselines, not a new candidate model. It analyzes token embeddings, hidden states, and attention-derived scores for GRN reconstruction.","""we introduce a unified benchmark""; ""evaluates gene regulatory network reconstruction from six single-cell foundation models""",benchmark_resource,none,benchmark_resource,generative_status_unclear
rec_000218,Applications of temporal graph learning for predicting the dynamics of biological systems,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000219,multiHIVE: Hierarchical Multimodal Deep Generative Modeling for Single-cell Multiomics,10.21203/rs.3.rs-9422663/v1,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_000220,A Closed-Loop Stroke Digital Twin: Integrating BCI-Derived Electrophysiology and Spatiotemporal Multi-Omics via Transformer-GNN Fusion Networks,10.21203/rs.3.rs-9600410/v1,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000221,"Single-Cell Foundation Models: Architectures, Pretraining Strategies, and Benchmarking Challenges",10.14293/pr2199.003494.v1,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000222,GeneLLM: A large language model-based framework reveals age-dependent transcriptomic heterogeneity in sepsis diagnosis,10.21203/rs.3.rs-9546779/v1,EXCLUDE,application_wrapper,none,adjudicator,GeneLLM is a downstream sepsis classification framework built on a pre-trained LLaMA-7B backbone. The abstract supports wrapper-style use of an existing language model rather than a new text-bio bridge.,"""large language model-based framework""; ""pre-trained LLaMA-7B backbone""",none,none,application_wrapper,none
rec_000223,SigFormer: interpretable modeling of transcellular signaling and microenvironment interactions from multimodal single-cell data,10.21203/rs.3.rs-9489991/v1,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000224,AI as a catalyst for mechanistic target discovery: Integrating systems pharmacology and multimodal data,10.22541/authorea.15003184/v1,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000225,"Explainable Artificial Intelligence in Precision Medicine: Methods, Applications, and Challenges",10.20944/preprints202605.2039.v1,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000226,Artificial intelligence in cancer immunotherapy: current trends in predicting response and personalizing treatment,10.1186/s43046-026-00371-w,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000227,Artificial intelligence and transforming cancer care,10.1007/s12672-026-05242-3,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000228,A large-scale unified deep learning model for peptide mass spectrum interpretation trained on multimodal data,10.1038/s42256-026-01234-8,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
rec_000229,Integrative Multimodal Biomarker and AI-Driven Prognostic and Predictive Modeling in Stage IV Non-Small Cell Lung Cancer: a Comprehensive Review,10.1007/s42399-026-02424-6,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000230,Computational approaches for multimodal lineage tracing,10.1038/s41576-026-00969-9,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000231,Predicting Fracture Risk in Elderly Patients with Osteoporosis: Advances in Clinical Prediction Tools and Machine Learning Techniques,10.1007/s12204-026-2923-z,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000232,HESpotEx: a dual-stream deep learning framework for spot-level gene expression prediction from histological images,10.1038/s43588-026-00992-0,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000233,Non-invasive profiling of the tumour microenvironment with spatial ecotypes,10.1038/s41586-026-10452-4,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000234,SPARROW: subtyping Parkinson’s disease with agentic reasoning and robust omics workflow,10.1038/s44387-026-00109-y,EXCLUDE,application_wrapper,none,adjudicator,SPARROW uses specialist omics/MRI modules and a large-language-model reasoner to interpret outputs. The abstract does not show foundation-model evidence for the system itself.,"""specialist modules for omics and MRI analysis""; ""a large language model-based reasoner""",EC2_no_substantive_text_bio_bridge,none,application_wrapper,foundation_model_evidence_unclear
rec_000235,MAMMAL - Molecular Aligned Multi-Modal Architecture and Language for biomedical discovery,10.1038/s44386-026-00047-4,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
rec_000236,Deep Learning and Explainable AI for Ovarian Cancer Detection: A Comprehensive Literature Review,10.1007/s11831-026-10590-y,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000237,DeepSeMS: revealing the hidden biosynthetic potential of the global ocean microbiome with a large language model,10.1038/s43588-026-00983-1,EXCLUDE,EC2_no_text_component,none,adjudicator,DeepSeMS is a transformer-based model for predicting chemical structures from biosynthetic gene clusters. The abstract does not support a substantive text component or foundation-model evidence.,"""transformer-based framework""; ""predicts secondary metabolite chemical structures from BGC sequences""",EC2_no_text_component,none,EC4_no_foundation_model_evidence,foundation_model_evidence_unclear
rec_000238,Discovery of candidate therapeutic targets with Geneformer,10.1038/s41596-026-01364-8,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,application_wrapper,none
rec_000239,RNA-binding proteins: a comprehensive review of multifaceted regulatory mechanisms in neuroinflammation and implications in the pathogenesis of neurological disorders,10.1186/s12974-026-03792-5,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000240,Agentic Authoring of Interactive Multiview Visualizations in Genomics,,EXCLUDE,EC2_no_substantive_text_bio_bridge,none,adjudicator,"The abstract describes agentic LLM schemes for authoring genomics visualizations, not a new text-bio foundation model. This is wrapper-style use of existing LLMs for visualization generation.","""Agentic and large language model (LLM) approaches"" and ""All schemes use the Gosling visualization grammar as structured output""",EC2_no_substantive_text_bio_bridge,none,application_wrapper,foundation_model_evidence_unclear
rec_000241,AutoScientists: Self-Organizing Agent Teams for Long-Running Scientific Experimentation,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000242,AnnotateMissense: a genome-wide annotation and benchmarking framework for missense pathogenicity prediction,10.64898/2026.05.03.722489,EXCLUDE,benchmark_resource,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,benchmark_resource,none,benchmark_resource,none
rec_000243,MetaGEM: Bottom-Up Reconstruction of Genome-Scale Metabolic Networks via Deep Enzyme-Metabolite Anchoring,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000244,Set-Aggregated Genome Embeddings for Microbiome Abundance Prediction,,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_000245,Plausibility Is Not Prediction: Contrastive Evidence for LLM-Based Cellular Perturbation Reasoning,,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_000246,OmicsLM: A Multimodal Large Language Model for Multi-Sample Omics Reasoning,,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
rec_000247,"Two Axes in the Gene-Embedding Space of Single-Cell Foundation Models: What a Protein Language Model Already Knows, and what Requires Single-Cell …",10.2139/ssrn.6577900,EXCLUDE,benchmark_resource,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,benchmark_resource,none,benchmark_resource,none
rec_000248,Cell2Text: Multimodal LLM for generating textual descriptions from single-cell RNA-Seq profiles,,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
rec_000249,Harnessing the power of single-cell large language models with parameter-efficient fine-tuning using scPEFT,10.1101/2025.04.21.649754,EXCLUDE,application_wrapper,none,adjudicator,"Although the abstract uses scLLMs, the contribution is a parameter-efficient fine-tuning framework around an existing backbone, not a new foundation model. The reviewer conflict is resolved conservatively as an application wrapper.","""single-cell parameter-efficient fine-tuning (scPEFT) framework"" and ""freezing the backbone model""",none,none,application_wrapper,mixed_signals
rec_000250,scpFormer: A Foundation Model for Unified Representation and Integration of the Single-Cell Proteomics,,EXCLUDE,EC2_no_text_component,generative_status_unclear,adjudicator,"The title and abstract identify scpFormer as a transformer-based foundation model for single-cell proteomics, but the record does not show any text or language component. The generative mechanism is not specified in the snippet.","""a transformer-based foundation model designed for single-cell proteomics"" and ""Pre-trained on""",EC2_no_text_component,none,none,generative_status_unclear
rec_000251,Single-cell phenotype-associated subpopulation identification via transfer foundation model and statistical ensemble learning,10.1186/s12915-026-02613-8,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_000252,A transcriptomics-native foundation model for universal cell representation and virtual cell synthesis,10.64898/2026.04.12.718016,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
rec_000253,GSFM: A gene set foundation model pre-trained on a massive collection of diverse gene sets,10.1016/j.patter.2026.101565,EXCLUDE,EC2_no_text_component,generative_status_unclear,adjudicator,"The title states this is a gene set foundation model pre-trained on diverse gene sets, so it fits as a primary biological model. The abstract excerpt does not establish a substantive text component or a clear generative architecture.","""gene set foundation model pre-trained on a massive collection of diverse gene sets""",EC2_no_text_component,none,none,generative_status_unclear
rec_000254,ChromFound: Towards A Universal Foundation Model for Single-Cell Chromatin Accessibiltiy Data,,EXCLUDE,EC2_no_text_component,generative_status_unclear,adjudicator,"ChromFound is presented as a universal foundation model for single-cell chromatin accessibility data, which supports a primary biological model classification. The provided text does not indicate a text component or enough mechanism detail to confirm generation.","""Towards A Universal Foundation Model for Single-Cell Chromatin Accessibiltiy Data""",EC2_no_text_component,none,none,generative_status_unclear
rec_000255,FLAG: Foundation model representation with Latent diffusion Alignment via Graph for spatial gene expression prediction,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
